s (1,1) 23
(43,77) (43,78) 37
(44,77) (44,78) 110
(45,77) (45,78) 62
(46,77) (46,78) 72
(47,77) (47,78) 27
(48,77) (48,78) 39
(49,77) (49,78) 145
(50,77) (50,78) 45
(51,77) (51,78) 28
(52,77) (52,78) 127
(53,77) (53,78) 42
(54,77) (54,78) 68
(55,77) (55,78) 107
(56,77) (56,78) 6
(57,77) (57,78) 9
(58,77) (58,78) 69
(59,77) (59,78) 64
(60,77) (60,78) 96
(61,77) (61,78) 86
(62,77) (62,78) 138
(63,77) (63,78) 93
(64,77) (64,78) 66
(65,77) (65,78) 56
(66,77) (66,78) 29
(67,77) (67,78) 64
(68,77) (68,78) 137
(69,77) (69,78) 140
(70,77) (70,78) 32
(71,77) (71,78) 132
(72,77) (72,78) 41
(73,77) (73,78) 142
(74,77) (74,78) 42
(75,77) (75,78) 1
(76,77) (76,78) 116
(77,77) (77,78) 88
(78,77) (78,78) 57
(79,77) (79,78) 94
(80,77) (80,78) 7
(81,77) (81,78) 72
(82,77) (82,78) 101
(83,77) (83,78) 7
(84,77) (84,78) 77
(85,77) (85,78) 22
(86,77) (86,78) 87
(87,77) (87,78) 50
(88,77) (88,78) 111
(89,77) (89,78) 109
(90,77) (90,78) 15
(91,77) (91,78) 89
(92,77) (92,78) 141
(93,77) (93,78) 65
(94,77) (94,78) 87
(95,77) (95,78) 139
(96,77) (96,78) 113
(97,77) (97,78) 77
(98,77) (98,78) 34
(99,77) (99,78) 38
(100,77) (100,78) 106
(101,77) (101,78) 33
(102,77) (102,78) 121
(103,77) (103,78) 72
(104,77) (104,78) 87
(105,77) (105,78) 108
(106,77) (106,78) 103
(107,77) (107,78) 145
(108,77) (108,78) 99
(109,77) (109,78) 86
(110,77) (110,78) 11
(111,77) (111,78) 101
(112,77) (112,78) 93
(113,77) (113,78) 81
(114,77) (114,78) 76
(115,77) (115,78) 33
(116,77) (116,78) 101
(117,77) (117,78) 149
(118,77) (118,78) 140
(119,77) (119,78) 148
(120,77) (120,78) 42
(121,77) (121,78) 80
(122,77) (122,78) 60
(123,77) (123,78) 46
(124,77) (124,78) 33
(125,77) (125,78) 124
(126,77) (126,78) 118
(127,77) (127,78) 134
(128,77) (128,78) 146
(129,77) (129,78) 88
(130,77) (130,78) 50
(131,77) (131,78) 107
(132,77) (132,78) 60
(133,77) (133,78) 131
(134,77) (134,78) 105
(135,77) (135,78) 132
(136,77) (136,78) 118
(137,77) (137,78) 22
(138,77) (138,78) 94
(139,77) (139,78) 54
(140,77) (140,78) 4
(141,77) (141,78) 89
(142,77) (142,78) 115
(143,77) (143,78) 73
(144,77) (144,78) 70
(145,77) (145,78) 98
(146,77) (146,78) 38
(147,77) (147,78) 119
(148,77) (148,78) 21
(149,77) (149,78) 61
(150,77) (150,78) 88
(151,77) (151,78) 27
(152,77) (152,78) 52
(153,77) (153,78) 4
(154,77) (154,78) 85
(155,77) (155,78) 133
(156,77) (156,78) 30
(157,77) (157,78) 69
(158,77) (158,78) 32
(159,77) (159,78) 126
(160,77) (160,78) 13
(161,77) (161,78) 87
(162,77) (162,78) 20
(163,77) (163,78) 63
(164,77) (164,78) 102
(165,77) (165,78) 17
(166,77) (166,78) 150
(167,77) (167,78) 86
(168,77) (168,78) 85
(169,77) (169,78) 75
(170,77) (170,78) 6
(1,78) (1,79) 3
(2,78) (2,79) 91
(3,78) (3,79) 114
(4,78) (4,79) 91
(5,78) (5,79) 82
(6,78) (6,79) 95
(7,78) (7,79) 21
(8,78) (8,79) 15
(9,78) (9,79) 99
(10,78) (10,79) 145
(11,78) (11,79) 55
(12,78) (12,79) 57
(13,78) (13,79) 22
(14,78) (14,79) 20
(15,78) (15,79) 22
(16,78) (16,79) 66
(17,78) (17,79) 90
(18,78) (18,79) 90
(19,78) (19,79) 43
(20,78) (20,79) 33
(21,78) (21,79) 17
(22,78) (22,79) 89
(23,78) (23,79) 106
(24,78) (24,79) 126
(25,78) (25,79) 145
(26,78) (26,79) 70
(27,78) (27,79) 74
(28,78) (28,79) 48
(29,78) (29,79) 47
(30,78) (30,79) 103
(31,78) (31,79) 45
(32,78) (32,79) 129
(33,78) (33,79) 21
(34,78) (34,79) 97
(35,78) (35,79) 61
(36,78) (36,79) 39
(37,78) (37,79) 41
(38,78) (38,79) 3
(39,78) (39,79) 80
(40,78) (40,79) 88
(41,78) (41,79) 105
(42,78) (42,79) 1
(43,78) (43,79) 35
(44,78) (44,79) 119
(45,78) (45,79) 47
(46,78) (46,79) 53
(47,78) (47,79) 60
(48,78) (48,79) 55
(49,78) (49,79) 82
(50,78) (50,79) 114
(51,78) (51,79) 57
(52,78) (52,79) 52
(53,78) (53,79) 144
(54,78) (54,79) 144
(55,78) (55,79) 120
(56,78) (56,79) 146
(57,78) (57,79) 63
(58,78) (58,79) 47
(59,78) (59,79) 64
(60,78) (60,79) 108
(61,78) (61,79) 116
(62,78) (62,79) 24
(63,78) (63,79) 45
(64,78) (64,79) 71
(65,78) (65,79) 74
(66,78) (66,79) 8
(67,78) (67,79) 107
(68,78) (68,79) 55
(69,78) (69,79) 101
(70,78) (70,79) 107
(71,78) (71,79) 55
(72,78) (72,79) 86
(73,78) (73,79) 65
(74,78) (74,79) 82
(75,78) (75,79) 101
(76,78) (76,79) 143
(77,78) (77,79) 117
(78,78) (78,79) 88
(79,78) (79,79) 65
(80,78) (80,79) 59
(81,78) (81,79) 48
(82,78) (82,79) 4
(83,78) (83,79) 52
(84,78) (84,79) 9
(85,78) (85,79) 108
(86,78) (86,79) 115
(87,78) (87,79) 149
(88,78) (88,79) 83
(89,78) (89,79) 85
(90,78) (90,79) 101
(91,78) (91,79) 132
(92,78) (92,79) 51
(93,78) (93,79) 139
(94,78) (94,79) 15
(95,78) (95,79) 45
(96,78) (96,79) 95
(97,78) (97,79) 20
(98,78) (98,79) 104
(99,78) (99,79) 114
(100,78) (100,79) 116
(101,78) (101,79) 116
(102,78) (102,79) 87
(103,78) (103,79) 89
(104,78) (104,79) 93
(105,78) (105,79) 149
(106,78) (106,79) 34
(107,78) (107,79) 137
(108,78) (108,79) 54
(109,78) (109,79) 5
(110,78) (110,79) 70
(111,78) (111,79) 11
(112,78) (112,79) 138
(113,78) (113,79) 107
(114,78) (114,79) 101
(115,78) (115,79) 65
(116,78) (116,79) 138
(117,78) (117,79) 16
(118,78) (118,79) 142
(119,78) (119,79) 75
(120,78) (120,79) 13
(121,78) (121,79) 34
(122,78) (122,79) 27
(123,78) (123,79) 83
(124,78) (124,79) 99
(125,78) (125,79) 21
(126,78) (126,79) 85
(127,78) (127,79) 113
(128,78) (128,79) 90
(129,78) (129,79) 35
(130,78) (130,79) 67
(131,78) (131,79) 33
(132,78) (132,79) 64
(133,78) (133,79) 109
(134,78) (134,79) 37
(135,78) (135,79) 58
(136,78) (136,79) 3
(137,78) (137,79) 68
(138,78) (138,79) 8
(139,78) (139,79) 121
(140,78) (140,79) 145
(141,78) (141,79) 11
(142,78) (142,79) 6
(143,78) (143,79) 144
(144,78) (144,79) 52
(145,78) (145,79) 75
(146,78) (146,79) 123
(147,78) (147,79) 137
(148,78) (148,79) 122
(149,78) (149,79) 107
(150,78) (150,79) 54
(151,78) (151,79) 32
(152,78) (152,79) 100
(153,78) (153,79) 100
(154,78) (154,79) 117
(155,78) (155,79) 44
(156,78) (156,79) 108
(157,78) (157,79) 35
(158,78) (158,79) 87
(159,78) (159,79) 119
(160,78) (160,79) 54
(161,78) (161,79) 109
(162,78) (162,79) 131
(163,78) (163,79) 2
(164,78) (164,79) 35
(165,78) (165,79) 17
(166,78) (166,79) 54
(167,78) (167,79) 146
(168,78) (168,79) 145
(169,78) (169,79) 66
(170,78) (170,79) 9
(1,79) (1,80) 12
(2,79) (2,80) 148
(3,79) (3,80) 144
(4,79) (4,80) 47
(5,79) (5,80) 87
(6,79) (6,80) 87
(7,79) (7,80) 135
(8,79) (8,80) 74
(9,79) (9,80) 83
(10,79) (10,80) 92
(11,79) (11,80) 39
(12,79) (12,80) 40
(13,79) (13,80) 44
(14,79) (14,80) 35
(15,79) (15,80) 27
(16,79) (16,80) 125
(17,79) (17,80) 46
(18,79) (18,80) 107
(19,79) (19,80) 110
(20,79) (20,80) 122
(21,79) (21,80) 20
(22,79) (22,80) 17
(23,79) (23,80) 18
(24,79) (24,80) 24
(25,79) (25,80) 15
(26,79) (26,80) 5
(27,79) (27,80) 35
(28,79) (28,80) 132
(29,79) (29,80) 146
(30,79) (30,80) 149
(31,79) (31,80) 44
(32,79) (32,80) 91
(33,79) (33,80) 128
(34,79) (34,80) 135
(35,79) (35,80) 131
(36,79) (36,80) 61
(37,79) (37,80) 124
(38,79) (38,80) 137
(39,79) (39,80) 28
(40,79) (40,80) 30
(41,79) (41,80) 93
(42,79) (42,80) 107
(43,79) (43,80) 17
(44,79) (44,80) 103
(45,79) (45,80) 145
(46,79) (46,80) 141
(47,79) (47,80) 106
(48,79) (48,80) 123
(49,79) (49,80) 104
(50,79) (50,80) 127
(51,79) (51,80) 2
(52,79) (52,80) 45
(53,79) (53,80) 58
(54,79) (54,80) 130
(55,79) (55,80) 66
(56,79) (56,80) 4
(57,79) (57,80) 133
(58,79) (58,80) 33
(59,79) (59,80) 77
(60,79) (60,80) 141
(61,79) (61,80) 2
(62,79) (62,80) 125
(63,79) (63,80) 32
(64,79) (64,80) 10
(65,79) (65,80) 72
(66,79) (66,80) 143
(67,79) (67,80) 131
(68,79) (68,80) 117
(69,79) (69,80) 7
(70,79) (70,80) 149
(71,79) (71,80) 82
(72,79) (72,80) 85
(73,79) (73,80) 40
(74,79) (74,80) 131
(75,79) (75,80) 28
(76,79) (76,80) 150
(77,79) (77,80) 99
(78,79) (78,80) 40
(79,79) (79,80) 81
(80,79) (80,80) 47
(81,79) (81,80) 1
(82,79) (82,80) 26
(83,79) (83,80) 77
(84,79) (84,80) 41
(85,79) (85,80) 127
(86,79) (86,80) 131
(87,79) (87,80) 46
(88,79) (88,80) 97
(89,79) (89,80) 134
(90,79) (90,80) 57
(91,79) (91,80) 91
(92,79) (92,80) 28
(93,79) (93,80) 15
(94,79) (94,80) 104
(95,79) (95,80) 142
(96,79) (96,80) 124
(97,79) (97,80) 147
(98,79) (98,80) 95
(99,79) (99,80) 44
(100,79) (100,80) 123
(101,79) (101,80) 148
(102,79) (102,80) 20
(103,79) (103,80) 129
(104,79) (104,80) 37
(105,79) (105,80) 31
(106,79) (106,80) 134
(107,79) (107,80) 118
(108,79) (108,80) 18
(109,79) (109,80) 33
(110,79) (110,80) 2
(111,79) (111,80) 32
(112,79) (112,80) 65
(113,79) (113,80) 25
(114,79) (114,80) 65
(115,79) (115,80) 103
(116,79) (116,80) 61
(117,79) (117,80) 113
(118,79) (118,80) 35
(119,79) (119,80) 62
(120,79) (120,80) 27
(121,79) (121,80) 33
(122,79) (122,80) 142
(123,79) (123,80) 101
(124,79) (124,80) 45
(125,79) (125,80) 26
(126,79) (126,80) 83
(127,79) (127,80) 35
(128,79) (128,80) 55
(129,79) (129,80) 110
(130,79) (130,80) 2
(131,79) (131,80) 95
(132,79) (132,80) 24
(133,79) (133,80) 7
(134,79) (134,80) 37
(135,79) (135,80) 145
(136,79) (136,80) 9
(137,79) (137,80) 118
(138,79) (138,80) 69
(139,79) (139,80) 23
(140,79) (140,80) 142
(141,79) (141,80) 47
(142,79) (142,80) 56
(143,79) (143,80) 108
(144,79) (144,80) 115
(145,79) (145,80) 117
(146,79) (146,80) 29
(147,79) (147,80) 107
(148,79) (148,80) 52
(149,79) (149,80) 102
(150,79) (150,80) 60
(151,79) (151,80) 2
(152,79) (152,80) 140
(153,79) (153,80) 12
(154,79) (154,80) 82
(155,79) (155,80) 150
(156,79) (156,80) 77
(157,79) (157,80) 27
(158,79) (158,80) 64
(159,79) (159,80) 15
(160,79) (160,80) 91
(161,79) (161,80) 23
(162,79) (162,80) 144
(163,79) (163,80) 139
(164,79) (164,80) 90
(165,79) (165,80) 134
(166,79) (166,80) 137
(167,79) (167,80) 40
(168,79) (168,80) 95
(169,79) (169,80) 86
(170,79) (170,80) 145
(1,80) (1,81) 2
(2,80) (2,81) 1
(3,80) (3,81) 121
(4,80) (4,81) 116
(5,80) (5,81) 85
(6,80) (6,81) 57
(7,80) (7,81) 8
(8,80) (8,81) 2
(9,80) (9,81) 57
(10,80) (10,81) 9
(11,80) (11,81) 55
(12,80) (12,81) 2
(13,80) (13,81) 49
(14,80) (14,81) 125
(15,80) (15,81) 15
(16,80) (16,81) 116
(17,80) (17,81) 8
(18,80) (18,81) 92
(19,80) (19,81) 48
(20,80) (20,81) 69
(21,80) (21,81) 26
(22,80) (22,81) 90
(23,80) (23,81) 41
(24,80) (24,81) 101
(25,80) (25,81) 128
(26,80) (26,81) 124
(27,80) (27,81) 23
(28,80) (28,81) 20
(29,80) (29,81) 109
(30,80) (30,81) 148
(31,80) (31,81) 106
(32,80) (32,81) 75
(33,80) (33,81) 111
(34,80) (34,81) 102
(35,80) (35,81) 46
(36,80) (36,81) 82
(37,80) (37,81) 91
(38,80) (38,81) 21
(39,80) (39,81) 85
(40,80) (40,81) 73
(41,80) (41,81) 39
(42,80) (42,81) 95
(43,80) (43,81) 112
(44,80) (44,81) 72
(45,80) (45,81) 138
(46,80) (46,81) 34
(47,80) (47,81) 131
(48,80) (48,81) 19
(49,80) (49,81) 135
(50,80) (50,81) 10
(51,80) (51,81) 26
(52,80) (52,81) 95
(53,80) (53,81) 92
(54,80) (54,81) 150
(55,80) (55,81) 44
(56,80) (56,81) 88
(57,80) (57,81) 101
(58,80) (58,81) 16
(59,80) (59,81) 29
(60,80) (60,81) 148
(61,80) (61,81) 92
(62,80) (62,81) 54
(63,80) (63,81) 85
(64,80) (64,81) 47
(65,80) (65,81) 86
(66,80) (66,81) 58
(67,80) (67,81) 17
(68,80) (68,81) 65
(69,80) (69,81) 131
(70,80) (70,81) 3
(71,80) (71,81) 124
(72,80) (72,81) 106
(73,80) (73,81) 54
(74,80) (74,81) 35
(75,80) (75,81) 106
(76,80) (76,81) 74
(77,80) (77,81) 10
(78,80) (78,81) 36
(79,80) (79,81) 26
(80,80) (80,81) 85
(81,80) (81,81) 118
(82,80) (82,81) 136
(83,80) (83,81) 131
(84,80) (84,81) 138
(85,80) (85,81) 9
(86,80) (86,81) 9
(87,80) (87,81) 102
(88,80) (88,81) 126
(89,80) (89,81) 145
(90,80) (90,81) 114
(91,80) (91,81) 30
(92,80) (92,81) 70
(93,80) (93,81) 106
(94,80) (94,81) 67
(95,80) (95,81) 100
(96,80) (96,81) 51
(97,80) (97,81) 115
(98,80) (98,81) 42
(99,80) (99,81) 82
(100,80) (100,81) 112
(101,80) (101,81) 99
(102,80) (102,81) 135
(103,80) (103,81) 126
(104,80) (104,81) 47
(105,80) (105,81) 57
(106,80) (106,81) 8
(107,80) (107,81) 44
(108,80) (108,81) 127
(109,80) (109,81) 121
(110,80) (110,81) 89
(111,80) (111,81) 91
(112,80) (112,81) 133
(113,80) (113,81) 66
(114,80) (114,81) 90
(115,80) (115,81) 46
(116,80) (116,81) 113
(117,80) (117,81) 48
(118,80) (118,81) 22
(119,80) (119,81) 3
(120,80) (120,81) 77
(121,80) (121,81) 112
(122,80) (122,81) 127
(123,80) (123,81) 54
(124,80) (124,81) 150
(125,80) (125,81) 95
(126,80) (126,81) 112
(127,80) (127,81) 44
(128,80) (128,81) 30
(129,80) (129,81) 120
(130,80) (130,81) 78
(131,80) (131,81) 70
(132,80) (132,81) 121
(133,80) (133,81) 35
(134,80) (134,81) 59
(135,80) (135,81) 3
(136,80) (136,81) 136
(137,80) (137,81) 3
(138,80) (138,81) 140
(139,80) (139,81) 79
(140,80) (140,81) 14
(141,80) (141,81) 82
(142,80) (142,81) 78
(143,80) (143,81) 46
(144,80) (144,81) 25
(145,80) (145,81) 56
(146,80) (146,81) 92
(147,80) (147,81) 138
(148,80) (148,81) 140
(149,80) (149,81) 58
(150,80) (150,81) 60
(151,80) (151,81) 50
(152,80) (152,81) 95
(153,80) (153,81) 69
(154,80) (154,81) 62
(155,80) (155,81) 8
(156,80) (156,81) 18
(157,80) (157,81) 55
(158,80) (158,81) 125
(159,80) (159,81) 68
(160,80) (160,81) 31
(161,80) (161,81) 131
(162,80) (162,81) 125
(163,80) (163,81) 61
(164,80) (164,81) 116
(165,80) (165,81) 12
(166,80) (166,81) 83
(167,80) (167,81) 73
(168,80) (168,81) 99
(169,80) (169,81) 111
(170,80) (170,81) 70
(1,81) (1,82) 68
(2,81) (2,82) 41
(3,81) (3,82) 12
(4,81) (4,82) 19
(5,81) (5,82) 58
(6,81) (6,82) 45
(7,81) (7,82) 114
(8,81) (8,82) 19
(9,81) (9,82) 150
(10,81) (10,82) 77
(11,81) (11,82) 11
(12,81) (12,82) 47
(13,81) (13,82) 9
(14,81) (14,82) 131
(15,81) (15,82) 5
(16,81) (16,82) 36
(17,81) (17,82) 127
(18,81) (18,82) 29
(19,81) (19,82) 41
(20,81) (20,82) 35
(21,81) (21,82) 60
(22,81) (22,82) 42
(23,81) (23,82) 116
(24,81) (24,82) 147
(25,81) (25,82) 142
(26,81) (26,82) 34
(27,81) (27,82) 124
(28,81) (28,82) 22
(29,81) (29,82) 50
(30,81) (30,82) 70
(31,81) (31,82) 119
(32,81) (32,82) 28
(33,81) (33,82) 87
(34,81) (34,82) 132
(35,81) (35,82) 119
(36,81) (36,82) 7
(37,81) (37,82) 8
(38,81) (38,82) 126
(39,81) (39,82) 127
(40,81) (40,82) 52
(41,81) (41,82) 123
(42,81) (42,82) 69
(43,81) (43,82) 21
(44,81) (44,82) 56
(45,81) (45,82) 98
(46,81) (46,82) 90
(47,81) (47,82) 112
(48,81) (48,82) 22
(49,81) (49,82) 9
(50,81) (50,82) 84
(51,81) (51,82) 3
(52,81) (52,82) 69
(53,81) (53,82) 139
(54,81) (54,82) 135
(55,81) (55,82) 147
(56,81) (56,82) 59
(57,81) (57,82) 9
(58,81) (58,82) 99
(59,81) (59,82) 107
(60,81) (60,82) 88
(61,81) (61,82) 53
(62,81) (62,82) 12
(63,81) (63,82) 148
(64,81) (64,82) 49
(65,81) (65,82) 129
(66,81) (66,82) 105
(67,81) (67,82) 44
(68,81) (68,82) 53
(69,81) (69,82) 144
(70,81) (70,82) 69
(71,81) (71,82) 98
(72,81) (72,82) 38
(73,81) (73,82) 21
(74,81) (74,82) 43
(75,81) (75,82) 40
(76,81) (76,82) 51
(77,81) (77,82) 74
(78,81) (78,82) 22
(79,81) (79,82) 133
(80,81) (80,82) 21
(81,81) (81,82) 125
(82,81) (82,82) 7
(83,81) (83,82) 25
(84,81) (84,82) 135
(85,81) (85,82) 26
(86,81) (86,82) 19
(87,81) (87,82) 138
(88,81) (88,82) 117
(89,81) (89,82) 143
(90,81) (90,82) 86
(91,81) (91,82) 55
(92,81) (92,82) 16
(93,81) (93,82) 6
(94,81) (94,82) 44
(95,81) (95,82) 37
(96,81) (96,82) 117
(97,81) (97,82) 58
(98,81) (98,82) 7
(99,81) (99,82) 46
(100,81) (100,82) 117
(101,81) (101,82) 67
(102,81) (102,82) 139
(103,81) (103,82) 139
(104,81) (104,82) 112
(105,81) (105,82) 77
(106,81) (106,82) 19
(107,81) (107,82) 30
(108,81) (108,82) 143
(109,81) (109,82) 94
(110,81) (110,82) 88
(111,81) (111,82) 129
(112,81) (112,82) 122
(113,81) (113,82) 83
(114,81) (114,82) 54
(115,81) (115,82) 71
(116,81) (116,82) 61
(117,81) (117,82) 138
(118,81) (118,82) 123
(119,81) (119,82) 5
(120,81) (120,82) 40
(121,81) (121,82) 39
(122,81) (122,82) 1
(123,81) (123,82) 64
(124,81) (124,82) 125
(125,81) (125,82) 46
(126,81) (126,82) 101
(127,81) (127,82) 150
(128,81) (128,82) 25
(129,81) (129,82) 46
(130,81) (130,82) 135
(131,81) (131,82) 24
(132,81) (132,82) 43
(133,81) (133,82) 86
(134,81) (134,82) 144
(135,81) (135,82) 91
(136,81) (136,82) 122
(137,81) (137,82) 17
(138,81) (138,82) 19
(139,81) (139,82) 72
(140,81) (140,82) 26
(141,81) (141,82) 40
(142,81) (142,82) 21
(143,81) (143,82) 55
(144,81) (144,82) 25
(145,81) (145,82) 141
(146,81) (146,82) 17
(147,81) (147,82) 42
(148,81) (148,82) 79
(149,81) (149,82) 54
(150,81) (150,82) 85
(151,81) (151,82) 56
(152,81) (152,82) 34
(153,81) (153,82) 21
(154,81) (154,82) 16
(155,81) (155,82) 141
(156,81) (156,82) 115
(157,81) (157,82) 135
(158,81) (158,82) 103
(159,81) (159,82) 137
(160,81) (160,82) 54
(161,81) (161,82) 114
(162,81) (162,82) 85
(163,81) (163,82) 48
(164,81) (164,82) 79
(165,81) (165,82) 144
(166,81) (166,82) 26
(167,81) (167,82) 51
(168,81) (168,82) 49
(169,81) (169,82) 97
(170,81) (170,82) 150
(1,82) (1,83) 126
(2,82) (2,83) 95
(3,82) (3,83) 116
(4,82) (4,83) 119
(5,82) (5,83) 127
(6,82) (6,83) 114
(7,82) (7,83) 82
(8,82) (8,83) 41
(9,82) (9,83) 136
(10,82) (10,83) 141
(11,82) (11,83) 146
(12,82) (12,83) 6
(13,82) (13,83) 94
(14,82) (14,83) 123
(15,82) (15,83) 33
(16,82) (16,83) 134
(17,82) (17,83) 69
(18,82) (18,83) 123
(19,82) (19,83) 35
(20,82) (20,83) 16
(21,82) (21,83) 41
(22,82) (22,83) 61
(23,82) (23,83) 117
(24,82) (24,83) 117
(25,82) (25,83) 130
(26,82) (26,83) 7
(27,82) (27,83) 92
(28,82) (28,83) 5
(29,82) (29,83) 2
(30,82) (30,83) 17
(31,82) (31,83) 87
(32,82) (32,83) 60
(33,82) (33,83) 16
(34,82) (34,83) 74
(35,82) (35,83) 4
(36,82) (36,83) 64
(37,82) (37,83) 124
(38,82) (38,83) 98
(39,82) (39,83) 110
(40,82) (40,83) 117
(41,82) (41,83) 127
(42,82) (42,83) 15
(43,82) (43,83) 57
(44,82) (44,83) 71
(45,82) (45,83) 59
(46,82) (46,83) 86
(47,82) (47,83) 132
(48,82) (48,83) 38
(49,82) (49,83) 50
(50,82) (50,83) 94
(51,82) (51,83) 67
(52,82) (52,83) 110
(53,82) (53,83) 126
(54,82) (54,83) 2
(55,82) (55,83) 13
(56,82) (56,83) 144
(57,82) (57,83) 145
(58,82) (58,83) 149
(59,82) (59,83) 131
(60,82) (60,83) 123
(61,82) (61,83) 126
(62,82) (62,83) 123
(63,82) (63,83) 57
(64,82) (64,83) 36
(65,82) (65,83) 135
(66,82) (66,83) 53
(67,82) (67,83) 89
(68,82) (68,83) 37
(69,82) (69,83) 149
(70,82) (70,83) 37
(71,82) (71,83) 120
(72,82) (72,83) 129
(73,82) (73,83) 46
(74,82) (74,83) 19
(75,82) (75,83) 16
(76,82) (76,83) 146
(77,82) (77,83) 137
(78,82) (78,83) 138
(79,82) (79,83) 22
(80,82) (80,83) 66
(81,82) (81,83) 150
(82,82) (82,83) 6
(83,82) (83,83) 47
(84,82) (84,83) 18
(85,82) (85,83) 150
(86,82) (86,83) 45
(87,82) (87,83) 47
(88,82) (88,83) 18
(89,82) (89,83) 93
(90,82) (90,83) 95
(91,82) (91,83) 150
(92,82) (92,83) 46
(93,82) (93,83) 6
(94,82) (94,83) 140
(95,82) (95,83) 16
(96,82) (96,83) 140
(97,82) (97,83) 131
(98,82) (98,83) 58
(99,82) (99,83) 8
(100,82) (100,83) 63
(101,82) (101,83) 56
(102,82) (102,83) 36
(103,82) (103,83) 59
(104,82) (104,83) 7
(105,82) (105,83) 69
(106,82) (106,83) 77
(107,82) (107,83) 8
(108,82) (108,83) 77
(109,82) (109,83) 87
(110,82) (110,83) 118
(111,82) (111,83) 108
(112,82) (112,83) 104
(113,82) (113,83) 113
(114,82) (114,83) 131
(115,82) (115,83) 56
(116,82) (116,83) 29
(117,82) (117,83) 43
(118,82) (118,83) 137
(119,82) (119,83) 3
(120,82) (120,83) 55
(121,82) (121,83) 110
(122,82) (122,83) 143
(123,82) (123,83) 97
(124,82) (124,83) 117
(125,82) (125,83) 108
(126,82) (126,83) 42
(127,82) (127,83) 94
(128,82) (128,83) 2
(129,82) (129,83) 25
(130,82) (130,83) 143
(131,82) (131,83) 101
(132,82) (132,83) 40
(133,82) (133,83) 8
(134,82) (134,83) 37
(135,82) (135,83) 26
(136,82) (136,83) 110
(137,82) (137,83) 120
(138,82) (138,83) 25
(139,82) (139,83) 150
(140,82) (140,83) 7
(141,82) (141,83) 108
(142,82) (142,83) 91
(143,82) (143,83) 4
(144,82) (144,83) 111
(145,82) (145,83) 53
(146,82) (146,83) 127
(147,82) (147,83) 130
(148,82) (148,83) 104
(149,82) (149,83) 95
(150,82) (150,83) 45
(151,82) (151,83) 81
(152,82) (152,83) 68
(153,82) (153,83) 124
(154,82) (154,83) 121
(155,82) (155,83) 99
(156,82) (156,83) 58
(157,82) (157,83) 101
(158,82) (158,83) 150
(159,82) (159,83) 93
(160,82) (160,83) 19
(161,82) (161,83) 45
(162,82) (162,83) 122
(163,82) (163,83) 94
(164,82) (164,83) 53
(165,82) (165,83) 136
(166,82) (166,83) 35
(167,82) (167,83) 42
(168,82) (168,83) 53
(169,82) (169,83) 33
(170,82) (170,83) 138
(1,83) (1,84) 144
(2,83) (2,84) 69
(3,83) (3,84) 14
(4,83) (4,84) 74
(5,83) (5,84) 30
(6,83) (6,84) 143
(7,83) (7,84) 89
(8,83) (8,84) 88
(9,83) (9,84) 44
(10,83) (10,84) 53
(11,83) (11,84) 104
(12,83) (12,84) 107
(13,83) (13,84) 140
(14,83) (14,84) 12
(15,83) (15,84) 15
(16,83) (16,84) 22
(17,83) (17,84) 29
(18,83) (18,84) 138
(19,83) (19,84) 84
(20,83) (20,84) 120
(21,83) (21,84) 11
(22,83) (22,84) 26
(23,83) (23,84) 57
(24,83) (24,84) 47
(25,83) (25,84) 140
(26,83) (26,84) 71
(27,83) (27,84) 34
(28,83) (28,84) 110
(29,83) (29,84) 101
(30,83) (30,84) 16
(31,83) (31,84) 57
(32,83) (32,84) 27
(33,83) (33,84) 149
(34,83) (34,84) 83
(35,83) (35,84) 98
(36,83) (36,84) 102
(37,83) (37,84) 42
(38,83) (38,84) 56
(39,83) (39,84) 58
(40,83) (40,84) 112
(41,83) (41,84) 105
(42,83) (42,84) 54
(43,83) (43,84) 70
(44,83) (44,84) 115
(45,83) (45,84) 58
(46,83) (46,84) 147
(47,83) (47,84) 61
(48,83) (48,84) 57
(49,83) (49,84) 9
(50,83) (50,84) 74
(51,83) (51,84) 111
(52,83) (52,84) 74
(53,83) (53,84) 97
(54,83) (54,84) 49
(55,83) (55,84) 148
(56,83) (56,84) 16
(57,83) (57,84) 125
(58,83) (58,84) 82
(59,83) (59,84) 9
(60,83) (60,84) 109
(61,83) (61,84) 118
(62,83) (62,84) 87
(63,83) (63,84) 99
(64,83) (64,84) 116
(65,83) (65,84) 40
(66,83) (66,84) 72
(67,83) (67,84) 105
(68,83) (68,84) 123
(69,83) (69,84) 95
(70,83) (70,84) 85
(71,83) (71,84) 143
(72,83) (72,84) 125
(73,83) (73,84) 51
(74,83) (74,84) 15
(75,83) (75,84) 45
(76,83) (76,84) 150
(77,83) (77,84) 19
(78,83) (78,84) 39
(79,83) (79,84) 26
(80,83) (80,84) 38
(81,83) (81,84) 106
(82,83) (82,84) 108
(83,83) (83,84) 44
(84,83) (84,84) 131
(85,83) (85,84) 85
(86,83) (86,84) 82
(87,83) (87,84) 62
(88,83) (88,84) 39
(89,83) (89,84) 94
(90,83) (90,84) 8
(91,83) (91,84) 98
(92,83) (92,84) 95
(93,83) (93,84) 143
(94,83) (94,84) 10
(95,83) (95,84) 144
(96,83) (96,84) 90
(97,83) (97,84) 14
(98,83) (98,84) 105
