s (1,1) 113
(77,79) (77,80) 165
(78,79) (78,80) 157
(79,79) (79,80) 497
(80,79) (80,80) 397
(81,79) (81,80) 239
(82,79) (82,80) 469
(83,79) (83,80) 268
(84,79) (84,80) 302
(85,79) (85,80) 154
(86,79) (86,80) 271
(87,79) (87,80) 231
(88,79) (88,80) 362
(89,79) (89,80) 107
(90,79) (90,80) 485
(91,79) (91,80) 323
(92,79) (92,80) 254
(93,79) (93,80) 129
(94,79) (94,80) 453
(95,79) (95,80) 241
(96,79) (96,80) 254
(97,79) (97,80) 285
(98,79) (98,80) 354
(99,79) (99,80) 340
(100,79) (100,80) 114
(101,79) (101,80) 188
(102,79) (102,80) 135
(103,79) (103,80) 262
(104,79) (104,80) 359
(105,79) (105,80) 244
(106,79) (106,80) 482
(107,79) (107,80) 164
(108,79) (108,80) 56
(109,79) (109,80) 353
(110,79) (110,80) 312
(111,79) (111,80) 409
(112,79) (112,80) 132
(113,79) (113,80) 398
(114,79) (114,80) 119
(115,79) (115,80) 119
(116,79) (116,80) 330
(117,79) (117,80) 377
(118,79) (118,80) 277
(119,79) (119,80) 3
(120,79) (120,80) 173
(121,79) (121,80) 20
(122,79) (122,80) 10
(123,79) (123,80) 175
(124,79) (124,80) 127
(125,79) (125,80) 457
(126,79) (126,80) 373
(127,79) (127,80) 101
(128,79) (128,80) 57
(129,79) (129,80) 177
(130,79) (130,80) 150
(131,79) (131,80) 198
(132,79) (132,80) 184
(133,79) (133,80) 297
(134,79) (134,80) 40
(135,79) (135,80) 312
(136,79) (136,80) 109
(137,79) (137,80) 89
(138,79) (138,80) 114
(139,79) (139,80) 202
(140,79) (140,80) 408
(141,79) (141,80) 490
(142,79) (142,80) 339
(143,79) (143,80) 251
(144,79) (144,80) 463
(145,79) (145,80) 428
(146,79) (146,80) 302
(147,79) (147,80) 358
(148,79) (148,80) 404
(149,79) (149,80) 89
(150,79) (150,80) 290
(1,80) (1,81) 413
(2,80) (2,81) 37
(3,80) (3,81) 290
(4,80) (4,81) 34
(5,80) (5,81) 443
(6,80) (6,81) 79
(7,80) (7,81) 235
(8,80) (8,81) 469
(9,80) (9,81) 164
(10,80) (10,81) 357
(11,80) (11,81) 169
(12,80) (12,81) 25
(13,80) (13,81) 357
(14,80) (14,81) 26
(15,80) (15,81) 105
(16,80) (16,81) 265
(17,80) (17,81) 418
(18,80) (18,81) 43
(19,80) (19,81) 464
(20,80) (20,81) 99
(21,80) (21,81) 45
(22,80) (22,81) 224
(23,80) (23,81) 263
(24,80) (24,81) 180
(25,80) (25,81) 124
(26,80) (26,81) 91
(27,80) (27,81) 112
(28,80) (28,81) 263
(29,80) (29,81) 295
(30,80) (30,81) 482
(31,80) (31,81) 234
(32,80) (32,81) 260
(33,80) (33,81) 275
(34,80) (34,81) 242
(35,80) (35,81) 347
(36,80) (36,81) 345
(37,80) (37,81) 191
(38,80) (38,81) 36
(39,80) (39,81) 180
(40,80) (40,81) 448
(41,80) (41,81) 138
(42,80) (42,81) 144
(43,80) (43,81) 438
(44,80) (44,81) 352
(45,80) (45,81) 325
(46,80) (46,81) 494
(47,80) (47,81) 104
(48,80) (48,81) 430
(49,80) (49,81) 63
(50,80) (50,81) 253
(51,80) (51,81) 160
(52,80) (52,81) 49
(53,80) (53,81) 347
(54,80) (54,81) 435
(55,80) (55,81) 36
(56,80) (56,81) 129
(57,80) (57,81) 78
(58,80) (58,81) 211
(59,80) (59,81) 23
(60,80) (60,81) 421
(61,80) (61,81) 415
(62,80) (62,81) 113
(63,80) (63,81) 41
(64,80) (64,81) 457
(65,80) (65,81) 56
(66,80) (66,81) 4
(67,80) (67,81) 227
(68,80) (68,81) 211
(69,80) (69,81) 23
(70,80) (70,81) 355
(71,80) (71,81) 7
(72,80) (72,81) 213
(73,80) (73,81) 129
(74,80) (74,81) 154
(75,80) (75,81) 128
(76,80) (76,81) 123
(77,80) (77,81) 382
(78,80) (78,81) 109
(79,80) (79,81) 263
(80,80) (80,81) 339
(81,80) (81,81) 415
(82,80) (82,81) 93
(83,80) (83,81) 342
(84,80) (84,81) 499
(85,80) (85,81) 18
(86,80) (86,81) 422
(87,80) (87,81) 342
(88,80) (88,81) 104
(89,80) (89,81) 333
(90,80) (90,81) 31
(91,80) (91,81) 77
(92,80) (92,81) 181
(93,80) (93,81) 122
(94,80) (94,81) 101
(95,80) (95,81) 176
(96,80) (96,81) 51
(97,80) (97,81) 425
(98,80) (98,81) 424
(99,80) (99,81) 72
(100,80) (100,81) 166
(101,80) (101,81) 214
(102,80) (102,81) 435
(103,80) (103,81) 96
(104,80) (104,81) 370
(105,80) (105,81) 295
(106,80) (106,81) 249
(107,80) (107,81) 243
(108,80) (108,81) 1
(109,80) (109,81) 8
(110,80) (110,81) 482
(111,80) (111,81) 96
(112,80) (112,81) 380
(113,80) (113,81) 59
(114,80) (114,81) 493
(115,80) (115,81) 346
(116,80) (116,81) 30
(117,80) (117,81) 127
(118,80) (118,81) 157
(119,80) (119,81) 219
(120,80) (120,81) 416
(121,80) (121,81) 276
(122,80) (122,81) 195
(123,80) (123,81) 317
(124,80) (124,81) 367
(125,80) (125,81) 219
(126,80) (126,81) 430
(127,80) (127,81) 257
(128,80) (128,81) 140
(129,80) (129,81) 132
(130,80) (130,81) 213
(131,80) (131,81) 356
(132,80) (132,81) 257
(133,80) (133,81) 394
(134,80) (134,81) 478
(135,80) (135,81) 175
(136,80) (136,81) 262
(137,80) (137,81) 316
(138,80) (138,81) 107
(139,80) (139,81) 418
(140,80) (140,81) 191
(141,80) (141,81) 139
(142,80) (142,81) 215
(143,80) (143,81) 169
(144,80) (144,81) 157
(145,80) (145,81) 111
(146,80) (146,81) 168
(147,80) (147,81) 67
(148,80) (148,81) 157
(149,80) (149,81) 50
(150,80) (150,81) 212
(1,81) (1,82) 321
(2,81) (2,82) 308
(3,81) (3,82) 495
(4,81) (4,82) 127
(5,81) (5,82) 420
(6,81) (6,82) 349
(7,81) (7,82) 428
(8,81) (8,82) 399
(9,81) (9,82) 379
(10,81) (10,82) 274
(11,81) (11,82) 369
(12,81) (12,82) 355
(13,81) (13,82) 67
(14,81) (14,82) 202
(15,81) (15,82) 206
(16,81) (16,82) 238
(17,81) (17,82) 88
(18,81) (18,82) 276
(19,81) (19,82) 115
(20,81) (20,82) 268
(21,81) (21,82) 121
(22,81) (22,82) 132
(23,81) (23,82) 94
(24,81) (24,82) 430
(25,81) (25,82) 457
(26,81) (26,82) 139
(27,81) (27,82) 81
(28,81) (28,82) 163
(29,81) (29,82) 58
(30,81) (30,82) 360
(31,81) (31,82) 223
(32,81) (32,82) 35
(33,81) (33,82) 419
(34,81) (34,82) 394
(35,81) (35,82) 22
(36,81) (36,82) 192
(37,81) (37,82) 425
(38,81) (38,82) 362
(39,81) (39,82) 96
(40,81) (40,82) 113
(41,81) (41,82) 446
(42,81) (42,82) 499
(43,81) (43,82) 243
(44,81) (44,82) 279
(45,81) (45,82) 151
(46,81) (46,82) 185
(47,81) (47,82) 133
(48,81) (48,82) 184
(49,81) (49,82) 64
(50,81) (50,82) 406
(51,81) (51,82) 444
(52,81) (52,82) 210
(53,81) (53,82) 218
(54,81) (54,82) 32
(55,81) (55,82) 279
(56,81) (56,82) 392
(57,81) (57,82) 12
(58,81) (58,82) 332
(59,81) (59,82) 239
(60,81) (60,82) 128
(61,81) (61,82) 43
(62,81) (62,82) 405
(63,81) (63,82) 170
(64,81) (64,82) 441
(65,81) (65,82) 269
(66,81) (66,82) 461
(67,81) (67,82) 298
(68,81) (68,82) 309
(69,81) (69,82) 41
(70,81) (70,82) 36
(71,81) (71,82) 94
(72,81) (72,82) 492
(73,81) (73,82) 190
(74,81) (74,82) 474
(75,81) (75,82) 122
(76,81) (76,82) 200
(77,81) (77,82) 226
(78,81) (78,82) 51
(79,81) (79,82) 400
(80,81) (80,82) 60
(81,81) (81,82) 381
(82,81) (82,82) 111
(83,81) (83,82) 232
(84,81) (84,82) 227
(85,81) (85,82) 327
(86,81) (86,82) 189
(87,81) (87,82) 72
(88,81) (88,82) 205
(89,81) (89,82) 82
(90,81) (90,82) 349
(91,81) (91,82) 253
(92,81) (92,82) 281
(93,81) (93,82) 345
(94,81) (94,82) 105
(95,81) (95,82) 315
(96,81) (96,82) 3
(97,81) (97,82) 47
(98,81) (98,82) 13
(99,81) (99,82) 15
(100,81) (100,82) 111
(101,81) (101,82) 176
(102,81) (102,82) 147
(103,81) (103,82) 152
(104,81) (104,82) 340
(105,81) (105,82) 283
(106,81) (106,82) 322
(107,81) (107,82) 395
(108,81) (108,82) 350
(109,81) (109,82) 208
(110,81) (110,82) 176
(111,81) (111,82) 384
(112,81) (112,82) 441
(113,81) (113,82) 225
(114,81) (114,82) 159
(115,81) (115,82) 294
(116,81) (116,82) 150
(117,81) (117,82) 68
(118,81) (118,82) 124
(119,81) (119,82) 179
(120,81) (120,82) 333
(121,81) (121,82) 476
(122,81) (122,82) 478
(123,81) (123,82) 274
(124,81) (124,82) 357
(125,81) (125,82) 349
(126,81) (126,82) 115
(127,81) (127,82) 218
(128,81) (128,82) 173
(129,81) (129,82) 233
(130,81) (130,82) 258
(131,81) (131,82) 88
(132,81) (132,82) 328
(133,81) (133,82) 338
(134,81) (134,82) 272
(135,81) (135,82) 128
(136,81) (136,82) 104
(137,81) (137,82) 234
(138,81) (138,82) 497
(139,81) (139,82) 325
(140,81) (140,82) 265
(141,81) (141,82) 390
(142,81) (142,82) 247
(143,81) (143,82) 7
(144,81) (144,82) 496
(145,81) (145,82) 343
(146,81) (146,82) 438
(147,81) (147,82) 439
(148,81) (148,82) 171
(149,81) (149,82) 195
(150,81) (150,82) 20
(1,82) (1,83) 462
(2,82) (2,83) 223
(3,82) (3,83) 140
(4,82) (4,83) 107
(5,82) (5,83) 474
(6,82) (6,83) 133
(7,82) (7,83) 463
(8,82) (8,83) 60
(9,82) (9,83) 58
(10,82) (10,83) 395
(11,82) (11,83) 104
(12,82) (12,83) 364
(13,82) (13,83) 433
(14,82) (14,83) 426
(15,82) (15,83) 318
(16,82) (16,83) 259
(17,82) (17,83) 227
(18,82) (18,83) 82
(19,82) (19,83) 169
(20,82) (20,83) 106
(21,82) (21,83) 84
(22,82) (22,83) 50
(23,82) (23,83) 216
(24,82) (24,83) 72
(25,82) (25,83) 38
(26,82) (26,83) 442
(27,82) (27,83) 207
(28,82) (28,83) 188
(29,82) (29,83) 362
(30,82) (30,83) 95
(31,82) (31,83) 162
(32,82) (32,83) 179
(33,82) (33,83) 110
(34,82) (34,83) 176
(35,82) (35,83) 376
(36,82) (36,83) 193
(37,82) (37,83) 410
(38,82) (38,83) 500
(39,82) (39,83) 410
(40,82) (40,83) 275
(41,82) (41,83) 285
(42,82) (42,83) 9
(43,82) (43,83) 134
(44,82) (44,83) 143
(45,82) (45,83) 39
(46,82) (46,83) 41
(47,82) (47,83) 393
(48,82) (48,83) 203
(49,82) (49,83) 97
(50,82) (50,83) 368
(51,82) (51,83) 130
(52,82) (52,83) 293
(53,82) (53,83) 249
(54,82) (54,83) 256
(55,82) (55,83) 130
(56,82) (56,83) 296
(57,82) (57,83) 73
(58,82) (58,83) 256
(59,82) (59,83) 349
(60,82) (60,83) 389
(61,82) (61,83) 415
(62,82) (62,83) 197
(63,82) (63,83) 181
(64,82) (64,83) 213
(65,82) (65,83) 63
(66,82) (66,83) 96
(67,82) (67,83) 375
(68,82) (68,83) 190
(69,82) (69,83) 245
(70,82) (70,83) 310
(71,82) (71,83) 83
(72,82) (72,83) 249
(73,82) (73,83) 213
(74,82) (74,83) 30
(75,82) (75,83) 217
(76,82) (76,83) 98
(77,82) (77,83) 341
(78,82) (78,83) 475
(79,82) (79,83) 250
(80,82) (80,83) 37
(81,82) (81,83) 366
(82,82) (82,83) 86
(83,82) (83,83) 468
(84,82) (84,83) 9
(85,82) (85,83) 251
(86,82) (86,83) 259
(87,82) (87,83) 451
(88,82) (88,83) 495
(89,82) (89,83) 32
(90,82) (90,83) 337
(91,82) (91,83) 217
(92,82) (92,83) 53
(93,82) (93,83) 167
(94,82) (94,83) 93
(95,82) (95,83) 213
(96,82) (96,83) 415
(97,82) (97,83) 177
(98,82) (98,83) 467
(99,82) (99,83) 189
(100,82) (100,83) 327
(101,82) (101,83) 395
(102,82) (102,83) 311
(103,82) (103,83) 425
(104,82) (104,83) 125
(105,82) (105,83) 87
(106,82) (106,83) 483
(107,82) (107,83) 84
(108,82) (108,83) 363
(109,82) (109,83) 283
(110,82) (110,83) 470
(111,82) (111,83) 286
(112,82) (112,83) 492
(113,82) (113,83) 178
(114,82) (114,83) 442
(115,82) (115,83) 275
(116,82) (116,83) 116
(117,82) (117,83) 183
(118,82) (118,83) 63
(119,82) (119,83) 400
(120,82) (120,83) 68
(121,82) (121,83) 323
(122,82) (122,83) 408
(123,82) (123,83) 208
(124,82) (124,83) 244
(125,82) (125,83) 57
(126,82) (126,83) 103
(127,82) (127,83) 402
(128,82) (128,83) 176
(129,82) (129,83) 412
(130,82) (130,83) 360
(131,82) (131,83) 26
(132,82) (132,83) 285
(133,82) (133,83) 477
(134,82) (134,83) 316
(135,82) (135,83) 414
(136,82) (136,83) 461
(137,82) (137,83) 444
(138,82) (138,83) 108
(139,82) (139,83) 375
(140,82) (140,83) 257
(141,82) (141,83) 442
(142,82) (142,83) 101
(143,82) (143,83) 445
(144,82) (144,83) 488
(145,82) (145,83) 145
(146,82) (146,83) 286
(147,82) (147,83) 420
(148,82) (148,83) 77
(149,82) (149,83) 296
(150,82) (150,83) 29
(1,83) (1,84) 425
(2,83) (2,84) 476
(3,83) (3,84) 369
(4,83) (4,84) 332
(5,83) (5,84) 13
(6,83) (6,84) 410
(7,83) (7,84) 66
(8,83) (8,84) 476
(9,83) (9,84) 80
(10,83) (10,84) 61
(11,83) (11,84) 348
(12,83) (12,84) 189
(13,83) (13,84) 66
(14,83) (14,84) 382
(15,83) (15,84) 251
(16,83) (16,84) 460
(17,83) (17,84) 124
(18,83) (18,84) 373
(19,83) (19,84) 138
(20,83) (20,84) 64
(21,83) (21,84) 194
(22,83) (22,84) 109
(23,83) (23,84) 186
(24,83) (24,84) 356
(25,83) (25,84) 202
(26,83) (26,84) 439
(27,83) (27,84) 115
(28,83) (28,84) 48
(29,83) (29,84) 441
(30,83) (30,84) 448
(31,83) (31,84) 79
(32,83) (32,84) 28
(33,83) (33,84) 85
(34,83) (34,84) 66
(35,83) (35,84) 236
(36,83) (36,84) 426
(37,83) (37,84) 495
(38,83) (38,84) 351
(39,83) (39,84) 293
(40,83) (40,84) 459
(41,83) (41,84) 290
(42,83) (42,84) 130
(43,83) (43,84) 169
(44,83) (44,84) 60
(45,83) (45,84) 218
(46,83) (46,84) 396
(47,83) (47,84) 439
(48,83) (48,84) 379
(49,83) (49,84) 211
(50,83) (50,84) 418
(51,83) (51,84) 418
(52,83) (52,84) 69
(53,83) (53,84) 142
(54,83) (54,84) 157
(55,83) (55,84) 341
(56,83) (56,84) 180
(57,83) (57,84) 2
(58,83) (58,84) 306
(59,83) (59,84) 355
(60,83) (60,84) 398
(61,83) (61,84) 371
(62,83) (62,84) 349
(63,83) (63,84) 451
(64,83) (64,84) 153
(65,83) (65,84) 205
(66,83) (66,84) 43
(67,83) (67,84) 482
(68,83) (68,84) 58
(69,83) (69,84) 32
(70,83) (70,84) 183
(71,83) (71,84) 346
(72,83) (72,84) 232
(73,83) (73,84) 101
(74,83) (74,84) 302
(75,83) (75,84) 326
(76,83) (76,84) 454
(77,83) (77,84) 40
(78,83) (78,84) 13
(79,83) (79,84) 363
(80,83) (80,84) 349
(81,83) (81,84) 256
(82,83) (82,84) 304
(83,83) (83,84) 328
(84,83) (84,84) 321
(85,83) (85,84) 185
(86,83) (86,84) 202
(87,83) (87,84) 49
(88,83) (88,84) 284
(89,83) (89,84) 5
(90,83) (90,84) 472
(91,83) (91,84) 91
(92,83) (92,84) 408
(93,83) (93,84) 471
(94,83) (94,84) 80
(95,83) (95,84) 352
(96,83) (96,84) 74
(97,83) (97,84) 300
(98,83) (98,84) 378
(99,83) (99,84) 469
(100,83) (100,84) 471
(101,83) (101,84) 472
(102,83) (102,84) 50
(103,83) (103,84) 142
(104,83) (104,84) 280
(105,83) (105,84) 365
(106,83) (106,84) 177
(107,83) (107,84) 341
(108,83) (108,84) 390
(109,83) (109,84) 202
(110,83) (110,84) 399
(111,83) (111,84) 39
(112,83) (112,84) 231
(113,83) (113,84) 427
(114,83) (114,84) 458
(115,83) (115,84) 136
(116,83) (116,84) 421
(117,83) (117,84) 213
(118,83) (118,84) 280
(119,83) (119,84) 30
(120,83) (120,84) 56
(121,83) (121,84) 359
(122,83) (122,84) 18
(123,83) (123,84) 65
(124,83) (124,84) 264
(125,83) (125,84) 164
(126,83) (126,84) 17
(127,83) (127,84) 211
(128,83) (128,84) 141
(129,83) (129,84) 499
(130,83) (130,84) 420
(131,83) (131,84) 319
(132,83) (132,84) 490
(133,83) (133,84) 77
(134,83) (134,84) 332
(135,83) (135,84) 216
(136,83) (136,84) 438
(137,83) (137,84) 97
(138,83) (138,84) 248
(139,83) (139,84) 408
(140,83) (140,84) 158
(141,83) (141,84) 11
(142,83) (142,84) 396
(143,83) (143,84) 294
(144,83) (144,84) 468
(145,83) (145,84) 176
(146,83) (146,84) 316
(147,83) (147,84) 298
(148,83) (148,84) 261
(149,83) (149,84) 313
(150,83) (150,84) 211
(1,84) (1,85) 479
(2,84) (2,85) 369
(3,84) (3,85) 191
(4,84) (4,85) 475
(5,84) (5,85) 311
(6,84) (6,85) 404
(7,84) (7,85) 262
(8,84) (8,85) 60
(9,84) (9,85) 263
(10,84) (10,85) 237
(11,84) (11,85) 238
(12,84) (12,85) 36
(13,84) (13,85) 405
(14,84) (14,85) 76
(15,84) (15,85) 128
(16,84) (16,85) 249
(17,84) (17,85) 189
(18,84) (18,85) 418
(19,84) (19,85) 158
(20,84) (20,85) 271
(21,84) (21,85) 144
(22,84) (22,85) 256
(23,84) (23,85) 423
(24,84) (24,85) 362
(25,84) (25,85) 56
(26,84) (26,85) 5
(27,84) (27,85) 66
(28,84) (28,85) 151
(29,84) (29,85) 57
(30,84) (30,85) 424
(31,84) (31,85) 309
(32,84) (32,85) 251
(33,84) (33,85) 380
(34,84) (34,85) 166
(35,84) (35,85) 497
(36,84) (36,85) 125
(37,84) (37,85) 331
(38,84) (38,85) 21
(39,84) (39,85) 129
(40,84) (40,85) 213
(41,84) (41,85) 348
(42,84) (42,85) 119
(43,84) (43,85) 189
(44,84) (44,85) 103
(45,84) (45,85) 400
(46,84) (46,85) 446
(47,84) (47,85) 302
(48,84) (48,85) 201
(49,84) (49,85) 408
(50,84) (50,85) 156
(51,84) (51,85) 423
(52,84) (52,85) 417
(53,84) (53,85) 66
(54,84) (54,85) 437
(55,84) (55,85) 35
(56,84) (56,85) 59
(57,84) (57,85) 490
(58,84) (58,85) 164
(59,84) (59,85) 266
(60,84) (60,85) 63
(61,84) (61,85) 27
(62,84) (62,85) 359
(63,84) (63,85) 449
(64,84) (64,85) 356
(65,84) (65,85) 150
(66,84) (66,85) 155
(67,84) (67,85) 175
(68,84) (68,85) 12
(69,84) (69,85) 250
(70,84) (70,85) 43
(71,84) (71,85) 134
(72,84) (72,85) 400
(73,84) (73,85) 187
(74,84) (74,85) 69
(75,84) (75,85) 407
(76,84) (76,85) 436
(77,84) (77,85) 50
(78,84) (78,85) 279
(79,84) (79,85) 374
(80,84) (80,85) 25
(81,84) (81,85) 77
(82,84) (82,85) 9
(83,84) (83,85) 366
(84,84) (84,85) 347
(85,84) (85,85) 164
(86,84) (86,85) 201
(87,84) (87,85) 437
(88,84) (88,85) 93
(89,84) (89,85) 83
(90,84) (90,85) 427
(91,84) (91,85) 227
(92,84) (92,85) 419
(93,84) (93,85) 198
(94,84) (94,85) 38
(95,84) (95,85) 54
(96,84) (96,85) 51
(97,84) (97,85) 196
(98,84) (98,85) 464
(99,84) (99,85) 151
(100,84) (100,85) 129
(101,84) (101,85) 376
(102,84) (102,85) 118
(103,84) (103,85) 299
(104,84) (104,85) 230
(105,84) (105,85) 224
(106,84) (106,85) 181
(107,84) (107,85) 85
(108,84) (108,85) 420
(109,84) (109,85) 320
(110,84) (110,85) 378
(111,84) (111,85) 480
(112,84) (112,85) 19
(113,84) (113,85) 65
(114,84) (114,85) 492
(115,84) (115,85) 460
(116,84) (116,85) 264
(117,84) (117,85) 443
(118,84) (118,85) 55
(119,84) (119,85) 23
(120,84) (120,85) 71
(121,84) (121,85) 212
(122,84) (122,85) 225
(123,84) (123,85) 490
(124,84) (124,85) 256
(125,84) (125,85) 84
(126,84) (126,85) 21
(127,84) (127,85) 482
(128,84) (128,85) 406
(129,84) (129,85) 51
(130,84) (130,85) 478
(131,84) (131,85) 69
(132,84) (132,85) 387
(133,84) (133,85) 265
(134,84) (134,85) 289
(135,84) (135,85) 430
(136,84) (136,85) 493
(137,84) (137,85) 118
(138,84) (138,85) 455
(139,84) (139,85) 206
(140,84) (140,85) 171
(141,84) (141,85) 457
(142,84) (142,85) 438
(143,84) (143,85) 72
(144,84) (144,85) 188
(145,84) (145,85) 11
(146,84) (146,85) 93
(147,84) (147,85) 244
(148,84) (148,85) 76
(149,84) (149,85) 15
(150,84) (150,85) 380
(1,85) (1,86) 243
(2,85) (2,86) 80
(3,85) (3,86) 452
(4,85) (4,86) 395
(5,85) (5,86) 159
(6,85) (6,86) 385
(7,85) (7,86) 343
(8,85) (8,86) 284
(9,85) (9,86) 43
(10,85) (10,86) 14
(11,85) (11,86) 233
(12,85) (12,86) 375
(13,85) (13,86) 279
(14,85) (14,86) 91
(15,85) (15,86) 425
(16,85) (16,86) 209
(17,85) (17,86) 46
(18,85) (18,86) 298
(19,85) (19,86) 397
(20,85) (20,86) 169
(21,85) (21,86) 251
(22,85) (22,86) 192
(23,85) (23,86) 223
(24,85) (24,86) 44
(25,85) (25,86) 318
(26,85) (26,86) 365
(27,85) (27,86) 356
(28,85) (28,86) 165
(29,85) (29,86) 288
(30,85) (30,86) 301
(31,85) (31,86) 264
(32,85) (32,86) 93
(33,85) (33,86) 263
(34,85) (34,86) 102
(35,85) (35,86) 331
(36,85) (36,86) 387
(37,85) (37,86) 94
(38,85) (38,86) 239
(39,85) (39,86) 392
(40,85) (40,86) 450
(41,85) (41,86) 480
(42,85) (42,86) 56
(43,85) (43,86) 225
(44,85) (44,86) 242
(45,85) (45,86) 55
(46,85) (46,86) 377
(47,85) (47,86) 408
(48,85) (48,86) 210
(49,85) (49,86) 327
(50,85) (50,86) 401
(51,85) (51,86) 461
(52,85) (52,86) 281
(53,85) (53,86) 28
(54,85) (54,86) 179
(55,85) (55,86) 249
(56,85) (56,86) 500
(57,85) (57,86) 494
(58,85) (58,86) 192
(59,85) (59,86) 167
(60,85) (60,86) 91
(61,85) (61,86) 85
(62,85) (62,86) 124
(63,85) (63,86) 201
(64,85) (64,86) 319
(65,85) (65,86) 86
(66,85) (66,86) 252
(67,85) (67,86) 34
(68,85) (68,86) 195
(69,85) (69,86) 422
(70,85) (70,86) 201
(71,85) (71,86) 203
(72,85) (72,86) 309
(73,85) (73,86) 345
(74,85) (74,86) 22
(75,85) (75,86) 429
(76,85) (76,86) 136
(77,85) (77,86) 37
(78,85) (78,86) 392
(79,85) (79,86) 22
(80,85) (80,86) 152
(81,85) (81,86) 149
(82,85) (82,86) 170
(83,85) (83,86) 283
(84,85) (84,86) 90
(85,85) (85,86) 477
(86,85) (86,86) 113
(87,85) (87,86) 446
(88,85) (88,86) 225
(89,85) (89,86) 341
(90,85) (90,86) 494
(91,85) (91,86) 36
(92,85) (92,86) 443
(93,85) (93,86) 90
(94,85) (94,86) 252
(95,85) (95,86) 244
(96,85) (96,86) 489
(97,85) (97,86) 149
(98,85) (98,86) 34
(99,85) (99,86) 376
(100,85) (100,86) 127
(101,85) (101,86) 471
(102,85) (102,86) 8
(103,85) (103,86) 304
(104,85) (104,86) 119
(105,85) (105,86) 210
(106,85) (106,86) 298
(107,85) (107,86) 41
(108,85) (108,86) 495
(109,85) (109,86) 367
(110,85) (110,86) 429
(111,85) (111,86) 471
(112,85) (112,86) 279
(113,85) (113,86) 144
(114,85) (114,86) 46
(115,85) (115,86) 275
(116,85) (116,86) 377
(117,85) (117,86) 65
(118,85) (118,86) 350
(119,85) (119,86) 68
(120,85) (120,86) 433
(121,85) (121,86) 334
(122,85) (122,86) 484
(123,85) (123,86) 128
(124,85) (124,86) 41
(125,85) (125,86) 140
(126,85) (126,86) 371
(127,85) (127,86) 104
(128,85) (128,86) 410
(129,85) (129,86) 462
(130,85) (130,86) 499
(131,85) (131,86) 494
(132,85) (132,86) 53
(133,85) (133,86) 207
(134,85) (134,86) 487
(135,85) (135,86) 11
(136,85) (136,86) 36
(137,85) (137,86) 355
(138,85) (138,86) 414
(139,85) (139,86) 297
(140,85) (140,86) 178
(141,85) (141,86) 251
(142,85) (142,86) 311
(143,85) (143,86) 130
(144,85) (144,86) 314
(145,85) (145,86) 465
(146,85) (146,86) 131
(147,85) (147,86) 296
(148,85) (148,86) 69
(149,85) (149,86) 212
(150,85) (150,86) 185
(1,86) (1,87) 405
(2,86) (2,87) 126
(3,86) (3,87) 88
(4,86) (4,87) 484
(5,86) (5,87) 147
(6,86) (6,87) 282
(7,86) (7,87) 415
(8,86) (8,87) 289
(9,86) (9,87) 176
(10,86) (10,87) 21
(11,86) (11,87) 110
(12,86) (12,87) 397
(13,86) (13,87) 7
(14,86) (14,87) 455
(15,86) (15,87) 308
(16,86) (16,87) 367
(17,86) (17,87) 396
(18,86) (18,87) 166
(19,86) (19,87) 36
(20,86) (20,87) 179
(21,86) (21,87) 54
(22,86) (22,87) 141
(23,86) (23,87) 309
(24,86) (24,87) 310
(25,86) (25,87) 273
(26,86) (26,87) 46
(27,86) (27,87) 182
(28,86) (28,87) 22
(29,86) (29,87) 330
(30,86) (30,87) 118
(31,86) (31,87) 140
(32,86) (32,87) 347
(33,86) (33,87) 123
(34,86) (34,87) 473
(35,86) (35,87) 329
(36,86) (36,87) 384
(37,86) (37,87) 363
(38,86) (38,87) 201
(39,86) (39,87) 275
(40,86) (40,87) 47
(41,86) (41,87) 138
(42,86) (42,87) 343
(43,86) (43,87) 94
(44,86) (44,87) 375
(45,86) (45,87) 431
(46,86) (46,87) 232
(47,86) (47,87) 291
(48,86) (48,87) 128
(49,86) (49,87) 467
(50,86) (50,87) 355
(51,86) (51,87) 306
(52,86) (52,87) 466
(53,86) (53,87) 228
(54,86) (54,87) 37
(55,86) (55,87) 90
(56,86) (56,87) 3
(57,86) (57,87) 370
(58,86) (58,87) 59
(59,86) (59,87) 225
(60,86) (60,87) 400
(61,86) (61,87) 153
(62,86) (62,87) 56
(63,86) (63,87) 243
(64,86) (64,87) 383
(65,86) (65,87) 212
(66,86) (66,87) 466
(67,86) (67,87) 173
(68,86) (68,87) 434
(69,86) (69,87) 490
(70,86) (70,87) 194
(71,86) (71,87) 51
(72,86) (72,87) 364
(73,86) (73,87) 276
(74,86) (74,87) 428
(75,86) (75,87) 433
(76,86) (76,87) 453
(77,86) (77,87) 235
(78,86) (78,87) 129
(79,86) (79,87) 419
(80,86) (80,87) 273
(81,86) (81,87) 308
(82,86) (82,87) 8
(83,86) (83,87) 300
(84,86) (84,87) 146
(85,86) (85,87) 362
(86,86) (86,87) 397
(87,86) (87,87) 10
(88,86) (88,87) 394
(89,86) (89,87) 30
(90,86) (90,87) 65
(91,86) (91,87) 413
(92,86) (92,87) 315
(93,86) (93,87) 466
(94,86) (94,87) 427
(95,86) (95,87) 230
(96,86) (96,87) 90
(97,86) (97,87) 265
(98,86) (98,87) 228
(99,86) (99,87) 106
(100,86) (100,87) 208
(101,86) (101,87) 188
(102,86) (102,87) 161
