s (1,1) 62
(44,30) (44,31) 31
(45,30) (45,31) 81
(46,30) (46,31) 338
(47,30) (47,31) 242
(48,30) (48,31) 12
(49,30) (49,31) 434
(50,30) (50,31) 90
(51,30) (51,31) 15
(52,30) (52,31) 440
(53,30) (53,31) 326
(54,30) (54,31) 324
(55,30) (55,31) 248
(56,30) (56,31) 464
(57,30) (57,31) 418
(58,30) (58,31) 283
(59,30) (59,31) 116
(60,30) (60,31) 351
(61,30) (61,31) 478
(62,30) (62,31) 364
(63,30) (63,31) 62
(64,30) (64,31) 419
(65,30) (65,31) 364
(66,30) (66,31) 356
(67,30) (67,31) 361
(68,30) (68,31) 154
(69,30) (69,31) 102
(70,30) (70,31) 190
(71,30) (71,31) 118
(72,30) (72,31) 464
(73,30) (73,31) 12
(74,30) (74,31) 59
(75,30) (75,31) 419
(76,30) (76,31) 440
(77,30) (77,31) 275
(78,30) (78,31) 160
(79,30) (79,31) 172
(80,30) (80,31) 3
(81,30) (81,31) 477
(82,30) (82,31) 395
(83,30) (83,31) 409
(84,30) (84,31) 356
(85,30) (85,31) 312
(86,30) (86,31) 339
(87,30) (87,31) 274
(88,30) (88,31) 207
(89,30) (89,31) 490
(90,30) (90,31) 46
(91,30) (91,31) 188
(92,30) (92,31) 277
(93,30) (93,31) 71
(94,30) (94,31) 468
(95,30) (95,31) 285
(96,30) (96,31) 434
(97,30) (97,31) 359
(98,30) (98,31) 274
(99,30) (99,31) 3
(100,30) (100,31) 382
(101,30) (101,31) 244
(102,30) (102,31) 345
(103,30) (103,31) 422
(104,30) (104,31) 80
(105,30) (105,31) 381
(106,30) (106,31) 346
(107,30) (107,31) 35
(108,30) (108,31) 265
(109,30) (109,31) 481
(110,30) (110,31) 247
(111,30) (111,31) 398
(112,30) (112,31) 310
(113,30) (113,31) 77
(114,30) (114,31) 356
(115,30) (115,31) 452
(116,30) (116,31) 378
(117,30) (117,31) 12
(118,30) (118,31) 263
(119,30) (119,31) 366
(120,30) (120,31) 70
(121,30) (121,31) 353
(122,30) (122,31) 437
(123,30) (123,31) 54
(124,30) (124,31) 426
(125,30) (125,31) 400
(126,30) (126,31) 275
(127,30) (127,31) 79
(128,30) (128,31) 141
(129,30) (129,31) 138
(130,30) (130,31) 182
(131,30) (131,31) 72
(132,30) (132,31) 230
(133,30) (133,31) 455
(134,30) (134,31) 383
(135,30) (135,31) 462
(136,30) (136,31) 71
(137,30) (137,31) 46
(138,30) (138,31) 230
(139,30) (139,31) 347
(140,30) (140,31) 222
(141,30) (141,31) 172
(142,30) (142,31) 78
(143,30) (143,31) 376
(144,30) (144,31) 247
(145,30) (145,31) 303
(146,30) (146,31) 319
(147,30) (147,31) 432
(148,30) (148,31) 256
(149,30) (149,31) 242
(150,30) (150,31) 160
(151,30) (151,31) 459
(152,30) (152,31) 441
(153,30) (153,31) 234
(154,30) (154,31) 148
(155,30) (155,31) 73
(156,30) (156,31) 109
(157,30) (157,31) 295
(158,30) (158,31) 420
(159,30) (159,31) 47
(160,30) (160,31) 205
(161,30) (161,31) 28
(162,30) (162,31) 386
(163,30) (163,31) 316
(164,30) (164,31) 444
(165,30) (165,31) 138
(166,30) (166,31) 385
(167,30) (167,31) 141
(168,30) (168,31) 47
(169,30) (169,31) 260
(170,30) (170,31) 165
(171,30) (171,31) 259
(172,30) (172,31) 464
(173,30) (173,31) 388
(174,30) (174,31) 102
(175,30) (175,31) 307
(176,30) (176,31) 14
(177,30) (177,31) 470
(178,30) (178,31) 389
(179,30) (179,31) 80
(180,30) (180,31) 24
(181,30) (181,31) 290
(182,30) (182,31) 43
(183,30) (183,31) 474
(184,30) (184,31) 411
(185,30) (185,31) 273
(186,30) (186,31) 151
(187,30) (187,31) 126
(188,30) (188,31) 22
(189,30) (189,31) 425
(190,30) (190,31) 3
(1,31) (1,32) 337
(2,31) (2,32) 245
(3,31) (3,32) 298
(4,31) (4,32) 47
(5,31) (5,32) 450
(6,31) (6,32) 26
(7,31) (7,32) 40
(8,31) (8,32) 358
(9,31) (9,32) 188
(10,31) (10,32) 473
(11,31) (11,32) 250
(12,31) (12,32) 1
(13,31) (13,32) 359
(14,31) (14,32) 238
(15,31) (15,32) 490
(16,31) (16,32) 498
(17,31) (17,32) 398
(18,31) (18,32) 289
(19,31) (19,32) 135
(20,31) (20,32) 66
(21,31) (21,32) 474
(22,31) (22,32) 145
(23,31) (23,32) 349
(24,31) (24,32) 403
(25,31) (25,32) 77
(26,31) (26,32) 382
(27,31) (27,32) 71
(28,31) (28,32) 290
(29,31) (29,32) 333
(30,31) (30,32) 305
(31,31) (31,32) 495
(32,31) (32,32) 332
(33,31) (33,32) 74
(34,31) (34,32) 327
(35,31) (35,32) 99
(36,31) (36,32) 168
(37,31) (37,32) 47
(38,31) (38,32) 223
(39,31) (39,32) 3
(40,31) (40,32) 242
(41,31) (41,32) 406
(42,31) (42,32) 404
(43,31) (43,32) 401
(44,31) (44,32) 407
(45,31) (45,32) 78
(46,31) (46,32) 479
(47,31) (47,32) 392
(48,31) (48,32) 162
(49,31) (49,32) 365
(50,31) (50,32) 162
(51,31) (51,32) 130
(52,31) (52,32) 405
(53,31) (53,32) 236
(54,31) (54,32) 267
(55,31) (55,32) 161
(56,31) (56,32) 341
(57,31) (57,32) 454
(58,31) (58,32) 51
(59,31) (59,32) 456
(60,31) (60,32) 188
(61,31) (61,32) 370
(62,31) (62,32) 243
(63,31) (63,32) 63
(64,31) (64,32) 245
(65,31) (65,32) 249
(66,31) (66,32) 388
(67,31) (67,32) 256
(68,31) (68,32) 187
(69,31) (69,32) 307
(70,31) (70,32) 467
(71,31) (71,32) 18
(72,31) (72,32) 310
(73,31) (73,32) 415
(74,31) (74,32) 421
(75,31) (75,32) 400
(76,31) (76,32) 215
(77,31) (77,32) 489
(78,31) (78,32) 253
(79,31) (79,32) 240
(80,31) (80,32) 127
(81,31) (81,32) 81
(82,31) (82,32) 273
(83,31) (83,32) 114
(84,31) (84,32) 244
(85,31) (85,32) 462
(86,31) (86,32) 306
(87,31) (87,32) 27
(88,31) (88,32) 164
(89,31) (89,32) 364
(90,31) (90,32) 329
(91,31) (91,32) 171
(92,31) (92,32) 227
(93,31) (93,32) 497
(94,31) (94,32) 18
(95,31) (95,32) 138
(96,31) (96,32) 215
(97,31) (97,32) 66
(98,31) (98,32) 303
(99,31) (99,32) 240
(100,31) (100,32) 315
(101,31) (101,32) 406
(102,31) (102,32) 90
(103,31) (103,32) 281
(104,31) (104,32) 413
(105,31) (105,32) 227
(106,31) (106,32) 348
(107,31) (107,32) 32
(108,31) (108,32) 249
(109,31) (109,32) 188
(110,31) (110,32) 399
(111,31) (111,32) 448
(112,31) (112,32) 180
(113,31) (113,32) 48
(114,31) (114,32) 404
(115,31) (115,32) 136
(116,31) (116,32) 34
(117,31) (117,32) 414
(118,31) (118,32) 314
(119,31) (119,32) 283
(120,31) (120,32) 416
(121,31) (121,32) 96
(122,31) (122,32) 386
(123,31) (123,32) 284
(124,31) (124,32) 445
(125,31) (125,32) 457
(126,31) (126,32) 56
(127,31) (127,32) 481
(128,31) (128,32) 12
(129,31) (129,32) 281
(130,31) (130,32) 42
(131,31) (131,32) 124
(132,31) (132,32) 295
(133,31) (133,32) 23
(134,31) (134,32) 144
(135,31) (135,32) 112
(136,31) (136,32) 16
(137,31) (137,32) 255
(138,31) (138,32) 17
(139,31) (139,32) 344
(140,31) (140,32) 437
(141,31) (141,32) 315
(142,31) (142,32) 50
(143,31) (143,32) 57
(144,31) (144,32) 477
(145,31) (145,32) 196
(146,31) (146,32) 256
(147,31) (147,32) 115
(148,31) (148,32) 482
(149,31) (149,32) 130
(150,31) (150,32) 108
(151,31) (151,32) 490
(152,31) (152,32) 286
(153,31) (153,32) 376
(154,31) (154,32) 427
(155,31) (155,32) 256
(156,31) (156,32) 108
(157,31) (157,32) 75
(158,31) (158,32) 360
(159,31) (159,32) 290
(160,31) (160,32) 323
(161,31) (161,32) 51
(162,31) (162,32) 450
(163,31) (163,32) 144
(164,31) (164,32) 229
(165,31) (165,32) 467
(166,31) (166,32) 430
(167,31) (167,32) 402
(168,31) (168,32) 370
(169,31) (169,32) 5
(170,31) (170,32) 487
(171,31) (171,32) 441
(172,31) (172,32) 107
(173,31) (173,32) 14
(174,31) (174,32) 92
(175,31) (175,32) 288
(176,31) (176,32) 319
(177,31) (177,32) 365
(178,31) (178,32) 352
(179,31) (179,32) 19
(180,31) (180,32) 270
(181,31) (181,32) 315
(182,31) (182,32) 362
(183,31) (183,32) 482
(184,31) (184,32) 497
(185,31) (185,32) 326
(186,31) (186,32) 159
(187,31) (187,32) 283
(188,31) (188,32) 138
(189,31) (189,32) 443
(190,31) (190,32) 162
(1,32) (1,33) 51
(2,32) (2,33) 481
(3,32) (3,33) 443
(4,32) (4,33) 386
(5,32) (5,33) 498
(6,32) (6,33) 291
(7,32) (7,33) 310
(8,32) (8,33) 183
(9,32) (9,33) 45
(10,32) (10,33) 31
(11,32) (11,33) 212
(12,32) (12,33) 326
(13,32) (13,33) 58
(14,32) (14,33) 159
(15,32) (15,33) 436
(16,32) (16,33) 95
(17,32) (17,33) 347
(18,32) (18,33) 454
(19,32) (19,33) 297
(20,32) (20,33) 498
(21,32) (21,33) 374
(22,32) (22,33) 180
(23,32) (23,33) 237
(24,32) (24,33) 62
(25,32) (25,33) 393
(26,32) (26,33) 118
(27,32) (27,33) 350
(28,32) (28,33) 367
(29,32) (29,33) 392
(30,32) (30,33) 384
(31,32) (31,33) 417
(32,32) (32,33) 346
(33,32) (33,33) 258
(34,32) (34,33) 401
(35,32) (35,33) 29
(36,32) (36,33) 271
(37,32) (37,33) 173
(38,32) (38,33) 263
(39,32) (39,33) 416
(40,32) (40,33) 191
(41,32) (41,33) 332
(42,32) (42,33) 76
(43,32) (43,33) 441
(44,32) (44,33) 184
(45,32) (45,33) 80
(46,32) (46,33) 69
(47,32) (47,33) 370
(48,32) (48,33) 50
(49,32) (49,33) 112
(50,32) (50,33) 249
(51,32) (51,33) 106
(52,32) (52,33) 95
(53,32) (53,33) 49
(54,32) (54,33) 29
(55,32) (55,33) 396
(56,32) (56,33) 491
(57,32) (57,33) 125
(58,32) (58,33) 20
(59,32) (59,33) 438
(60,32) (60,33) 151
(61,32) (61,33) 188
(62,32) (62,33) 86
(63,32) (63,33) 20
(64,32) (64,33) 236
(65,32) (65,33) 9
(66,32) (66,33) 139
(67,32) (67,33) 161
(68,32) (68,33) 409
(69,32) (69,33) 415
(70,32) (70,33) 191
(71,32) (71,33) 149
(72,32) (72,33) 386
(73,32) (73,33) 39
(74,32) (74,33) 396
(75,32) (75,33) 198
(76,32) (76,33) 103
(77,32) (77,33) 59
(78,32) (78,33) 140
(79,32) (79,33) 208
(80,32) (80,33) 260
(81,32) (81,33) 353
(82,32) (82,33) 484
(83,32) (83,33) 91
(84,32) (84,33) 203
(85,32) (85,33) 58
(86,32) (86,33) 326
(87,32) (87,33) 467
(88,32) (88,33) 1
(89,32) (89,33) 207
(90,32) (90,33) 291
(91,32) (91,33) 212
(92,32) (92,33) 358
(93,32) (93,33) 66
(94,32) (94,33) 432
(95,32) (95,33) 470
(96,32) (96,33) 125
(97,32) (97,33) 62
(98,32) (98,33) 200
(99,32) (99,33) 160
(100,32) (100,33) 451
(101,32) (101,33) 368
(102,32) (102,33) 180
(103,32) (103,33) 120
(104,32) (104,33) 236
(105,32) (105,33) 426
(106,32) (106,33) 344
(107,32) (107,33) 154
(108,32) (108,33) 371
(109,32) (109,33) 342
(110,32) (110,33) 366
(111,32) (111,33) 170
(112,32) (112,33) 52
(113,32) (113,33) 376
(114,32) (114,33) 31
(115,32) (115,33) 237
(116,32) (116,33) 181
(117,32) (117,33) 405
(118,32) (118,33) 77
(119,32) (119,33) 52
(120,32) (120,33) 380
(121,32) (121,33) 396
(122,32) (122,33) 244
(123,32) (123,33) 111
(124,32) (124,33) 129
(125,32) (125,33) 451
(126,32) (126,33) 170
(127,32) (127,33) 293
(128,32) (128,33) 235
(129,32) (129,33) 175
(130,32) (130,33) 404
(131,32) (131,33) 205
(132,32) (132,33) 438
(133,32) (133,33) 49
(134,32) (134,33) 146
(135,32) (135,33) 42
(136,32) (136,33) 425
(137,32) (137,33) 477
(138,32) (138,33) 67
(139,32) (139,33) 165
(140,32) (140,33) 430
(141,32) (141,33) 465
(142,32) (142,33) 293
(143,32) (143,33) 291
(144,32) (144,33) 323
(145,32) (145,33) 368
(146,32) (146,33) 487
(147,32) (147,33) 414
(148,32) (148,33) 78
(149,32) (149,33) 458
(150,32) (150,33) 127
(151,32) (151,33) 217
(152,32) (152,33) 461
(153,32) (153,33) 6
(154,32) (154,33) 302
(155,32) (155,33) 324
(156,32) (156,33) 152
(157,32) (157,33) 446
(158,32) (158,33) 344
(159,32) (159,33) 254
(160,32) (160,33) 208
(161,32) (161,33) 259
(162,32) (162,33) 81
(163,32) (163,33) 381
(164,32) (164,33) 350
(165,32) (165,33) 214
(166,32) (166,33) 69
(167,32) (167,33) 399
(168,32) (168,33) 93
(169,32) (169,33) 148
(170,32) (170,33) 81
(171,32) (171,33) 271
(172,32) (172,33) 458
(173,32) (173,33) 430
(174,32) (174,33) 94
(175,32) (175,33) 464
(176,32) (176,33) 334
(177,32) (177,33) 400
(178,32) (178,33) 396
(179,32) (179,33) 116
(180,32) (180,33) 402
(181,32) (181,33) 323
(182,32) (182,33) 399
(183,32) (183,33) 474
(184,32) (184,33) 66
(185,32) (185,33) 147
(186,32) (186,33) 410
(187,32) (187,33) 89
(188,32) (188,33) 454
(189,32) (189,33) 248
(190,32) (190,33) 50
(1,33) (1,34) 260
(2,33) (2,34) 55
(3,33) (3,34) 493
(4,33) (4,34) 498
(5,33) (5,34) 70
(6,33) (6,34) 159
(7,33) (7,34) 294
(8,33) (8,34) 341
(9,33) (9,34) 315
(10,33) (10,34) 497
(11,33) (11,34) 319
(12,33) (12,34) 91
(13,33) (13,34) 389
(14,33) (14,34) 115
(15,33) (15,34) 202
(16,33) (16,34) 457
(17,33) (17,34) 57
(18,33) (18,34) 170
(19,33) (19,34) 294
(20,33) (20,34) 277
(21,33) (21,34) 227
(22,33) (22,34) 12
(23,33) (23,34) 135
(24,33) (24,34) 243
(25,33) (25,34) 313
(26,33) (26,34) 89
(27,33) (27,34) 474
(28,33) (28,34) 23
(29,33) (29,34) 312
(30,33) (30,34) 484
(31,33) (31,34) 492
(32,33) (32,34) 316
(33,33) (33,34) 153
(34,33) (34,34) 172
(35,33) (35,34) 287
(36,33) (36,34) 24
(37,33) (37,34) 62
(38,33) (38,34) 264
(39,33) (39,34) 262
(40,33) (40,34) 425
(41,33) (41,34) 129
(42,33) (42,34) 484
(43,33) (43,34) 494
(44,33) (44,34) 452
(45,33) (45,34) 374
(46,33) (46,34) 371
(47,33) (47,34) 107
(48,33) (48,34) 67
(49,33) (49,34) 30
(50,33) (50,34) 485
(51,33) (51,34) 37
(52,33) (52,34) 302
(53,33) (53,34) 453
(54,33) (54,34) 397
(55,33) (55,34) 356
(56,33) (56,34) 314
(57,33) (57,34) 420
(58,33) (58,34) 129
(59,33) (59,34) 254
(60,33) (60,34) 233
(61,33) (61,34) 400
(62,33) (62,34) 206
(63,33) (63,34) 47
(64,33) (64,34) 93
(65,33) (65,34) 307
(66,33) (66,34) 455
(67,33) (67,34) 224
(68,33) (68,34) 337
(69,33) (69,34) 40
(70,33) (70,34) 113
(71,33) (71,34) 449
(72,33) (72,34) 59
(73,33) (73,34) 487
(74,33) (74,34) 410
(75,33) (75,34) 149
(76,33) (76,34) 13
(77,33) (77,34) 483
(78,33) (78,34) 220
(79,33) (79,34) 89
(80,33) (80,34) 350
(81,33) (81,34) 427
(82,33) (82,34) 457
(83,33) (83,34) 365
(84,33) (84,34) 312
(85,33) (85,34) 168
(86,33) (86,34) 252
(87,33) (87,34) 34
(88,33) (88,34) 152
(89,33) (89,34) 93
(90,33) (90,34) 2
(91,33) (91,34) 105
(92,33) (92,34) 309
(93,33) (93,34) 286
(94,33) (94,34) 187
(95,33) (95,34) 241
(96,33) (96,34) 170
(97,33) (97,34) 267
(98,33) (98,34) 453
(99,33) (99,34) 268
(100,33) (100,34) 496
(101,33) (101,34) 9
(102,33) (102,34) 356
(103,33) (103,34) 76
(104,33) (104,34) 2
(105,33) (105,34) 223
(106,33) (106,34) 75
(107,33) (107,34) 145
(108,33) (108,34) 265
(109,33) (109,34) 406
(110,33) (110,34) 50
(111,33) (111,34) 7
(112,33) (112,34) 38
(113,33) (113,34) 419
(114,33) (114,34) 85
(115,33) (115,34) 249
(116,33) (116,34) 238
(117,33) (117,34) 371
(118,33) (118,34) 466
(119,33) (119,34) 134
(120,33) (120,34) 72
(121,33) (121,34) 445
(122,33) (122,34) 292
(123,33) (123,34) 385
(124,33) (124,34) 239
(125,33) (125,34) 153
(126,33) (126,34) 316
(127,33) (127,34) 293
(128,33) (128,34) 216
(129,33) (129,34) 9
(130,33) (130,34) 212
(131,33) (131,34) 398
(132,33) (132,34) 234
(133,33) (133,34) 140
(134,33) (134,34) 251
(135,33) (135,34) 362
(136,33) (136,34) 405
(137,33) (137,34) 414
(138,33) (138,34) 247
(139,33) (139,34) 468
(140,33) (140,34) 76
(141,33) (141,34) 205
(142,33) (142,34) 11
(143,33) (143,34) 458
(144,33) (144,34) 217
(145,33) (145,34) 79
(146,33) (146,34) 105
(147,33) (147,34) 139
(148,33) (148,34) 16
(149,33) (149,34) 471
(150,33) (150,34) 499
(151,33) (151,34) 311
(152,33) (152,34) 291
(153,33) (153,34) 423
(154,33) (154,34) 459
(155,33) (155,34) 100
(156,33) (156,34) 373
(157,33) (157,34) 401
(158,33) (158,34) 193
(159,33) (159,34) 479
(160,33) (160,34) 221
(161,33) (161,34) 472
(162,33) (162,34) 482
(163,33) (163,34) 116
(164,33) (164,34) 438
(165,33) (165,34) 441
(166,33) (166,34) 186
(167,33) (167,34) 440
(168,33) (168,34) 454
(169,33) (169,34) 223
(170,33) (170,34) 150
(171,33) (171,34) 7
(172,33) (172,34) 363
(173,33) (173,34) 500
(174,33) (174,34) 1
(175,33) (175,34) 237
(176,33) (176,34) 54
(177,33) (177,34) 35
(178,33) (178,34) 370
(179,33) (179,34) 14
(180,33) (180,34) 55
(181,33) (181,34) 74
(182,33) (182,34) 259
(183,33) (183,34) 362
(184,33) (184,34) 234
(185,33) (185,34) 442
(186,33) (186,34) 416
(187,33) (187,34) 89
(188,33) (188,34) 225
(189,33) (189,34) 170
(190,33) (190,34) 465
(1,34) (1,35) 500
(2,34) (2,35) 338
(3,34) (3,35) 113
(4,34) (4,35) 254
(5,34) (5,35) 5
(6,34) (6,35) 365
(7,34) (7,35) 220
(8,34) (8,35) 307
(9,34) (9,35) 185
(10,34) (10,35) 491
(11,34) (11,35) 24
(12,34) (12,35) 485
(13,34) (13,35) 98
(14,34) (14,35) 306
(15,34) (15,35) 41
(16,34) (16,35) 20
(17,34) (17,35) 69
(18,34) (18,35) 113
(19,34) (19,35) 79
(20,34) (20,35) 74
(21,34) (21,35) 46
(22,34) (22,35) 302
(23,34) (23,35) 98
(24,34) (24,35) 225
(25,34) (25,35) 23
(26,34) (26,35) 275
(27,34) (27,35) 477
(28,34) (28,35) 157
(29,34) (29,35) 444
(30,34) (30,35) 327
(31,34) (31,35) 45
(32,34) (32,35) 25
(33,34) (33,35) 320
(34,34) (34,35) 263
(35,34) (35,35) 301
(36,34) (36,35) 456
(37,34) (37,35) 333
(38,34) (38,35) 454
(39,34) (39,35) 314
(40,34) (40,35) 116
(41,34) (41,35) 366
(42,34) (42,35) 13
(43,34) (43,35) 351
(44,34) (44,35) 487
(45,34) (45,35) 194
(46,34) (46,35) 467
(47,34) (47,35) 6
(48,34) (48,35) 14
(49,34) (49,35) 273
(50,34) (50,35) 293
(51,34) (51,35) 250
(52,34) (52,35) 455
(53,34) (53,35) 167
(54,34) (54,35) 294
(55,34) (55,35) 442
(56,34) (56,35) 294
(57,34) (57,35) 349
(58,34) (58,35) 395
(59,34) (59,35) 401
(60,34) (60,35) 328
(61,34) (61,35) 385
(62,34) (62,35) 278
(63,34) (63,35) 373
(64,34) (64,35) 1
(65,34) (65,35) 174
(66,34) (66,35) 456
(67,34) (67,35) 61
(68,34) (68,35) 136
(69,34) (69,35) 360
(70,34) (70,35) 445
(71,34) (71,35) 497
(72,34) (72,35) 173
(73,34) (73,35) 414
(74,34) (74,35) 92
(75,34) (75,35) 485
(76,34) (76,35) 240
(77,34) (77,35) 269
(78,34) (78,35) 180
(79,34) (79,35) 242
(80,34) (80,35) 436
(81,34) (81,35) 106
(82,34) (82,35) 20
(83,34) (83,35) 410
(84,34) (84,35) 332
(85,34) (85,35) 297
(86,34) (86,35) 174
(87,34) (87,35) 131
(88,34) (88,35) 385
(89,34) (89,35) 225
(90,34) (90,35) 338
(91,34) (91,35) 466
(92,34) (92,35) 24
(93,34) (93,35) 155
(94,34) (94,35) 26
(95,34) (95,35) 174
(96,34) (96,35) 128
(97,34) (97,35) 346
(98,34) (98,35) 169
(99,34) (99,35) 28
(100,34) (100,35) 295
(101,34) (101,35) 478
(102,34) (102,35) 175
(103,34) (103,35) 128
(104,34) (104,35) 416
(105,34) (105,35) 330
(106,34) (106,35) 72
(107,34) (107,35) 273
(108,34) (108,35) 196
(109,34) (109,35) 296
(110,34) (110,35) 205
(111,34) (111,35) 89
(112,34) (112,35) 249
(113,34) (113,35) 391
(114,34) (114,35) 184
(115,34) (115,35) 9
(116,34) (116,35) 176
(117,34) (117,35) 128
(118,34) (118,35) 46
(119,34) (119,35) 20
(120,34) (120,35) 383
(121,34) (121,35) 174
(122,34) (122,35) 292
(123,34) (123,35) 276
(124,34) (124,35) 49
(125,34) (125,35) 120
(126,34) (126,35) 260
(127,34) (127,35) 237
(128,34) (128,35) 399
(129,34) (129,35) 114
(130,34) (130,35) 310
(131,34) (131,35) 437
(132,34) (132,35) 263
(133,34) (133,35) 411
(134,34) (134,35) 115
(135,34) (135,35) 352
(136,34) (136,35) 494
(137,34) (137,35) 153
(138,34) (138,35) 401
(139,34) (139,35) 25
(140,34) (140,35) 391
(141,34) (141,35) 48
(142,34) (142,35) 245
(143,34) (143,35) 284
(144,34) (144,35) 19
(145,34) (145,35) 121
(146,34) (146,35) 6
(147,34) (147,35) 480
(148,34) (148,35) 66
(149,34) (149,35) 364
(150,34) (150,35) 279
(151,34) (151,35) 173
(152,34) (152,35) 156
(153,34) (153,35) 337
(154,34) (154,35) 429
(155,34) (155,35) 442
(156,34) (156,35) 335
(157,34) (157,35) 103
(158,34) (158,35) 495
(159,34) (159,35) 228
(160,34) (160,35) 385
(161,34) (161,35) 251
(162,34) (162,35) 3
(163,34) (163,35) 323
(164,34) (164,35) 86
(165,34) (165,35) 487
(166,34) (166,35) 334
(167,34) (167,35) 71
(168,34) (168,35) 146
(169,34) (169,35) 160
(170,34) (170,35) 123
(171,34) (171,35) 235
(172,34) (172,35) 73
(173,34) (173,35) 279
(174,34) (174,35) 36
(175,34) (175,35) 102
(176,34) (176,35) 339
(177,34) (177,35) 440
(178,34) (178,35) 334
(179,34) (179,35) 378
(180,34) (180,35) 379
(181,34) (181,35) 481
(182,34) (182,35) 253
(183,34) (183,35) 138
(184,34) (184,35) 183
(185,34) (185,35) 453
(186,34) (186,35) 409
(187,34) (187,35) 213
(188,34) (188,35) 39
(189,34) (189,35) 500
(190,34) (190,35) 91
(1,35) (1,36) 293
(2,35) (2,36) 359
(3,35) (3,36) 360
(4,35) (4,36) 39
(5,35) (5,36) 423
(6,35) (6,36) 131
(7,35) (7,36) 342
(8,35) (8,36) 403
(9,35) (9,36) 392
(10,35) (10,36) 174
(11,35) (11,36) 479
(12,35) (12,36) 209
(13,35) (13,36) 108
(14,35) (14,36) 471
(15,35) (15,36) 487
(16,35) (16,36) 107
(17,35) (17,36) 179
(18,35) (18,36) 77
(19,35) (19,36) 151
(20,35) (20,36) 176
(21,35) (21,36) 165
(22,35) (22,36) 160
(23,35) (23,36) 219
(24,35) (24,36) 170
(25,35) (25,36) 320
(26,35) (26,36) 229
(27,35) (27,36) 66
(28,35) (28,36) 447
(29,35) (29,36) 413
(30,35) (30,36) 187
(31,35) (31,36) 43
(32,35) (32,36) 389
(33,35) (33,36) 348
(34,35) (34,36) 273
(35,35) (35,36) 418
(36,35) (36,36) 436
(37,35) (37,36) 65
(38,35) (38,36) 18
(39,35) (39,36) 28
(40,35) (40,36) 486
(41,35) (41,36) 355
(42,35) (42,36) 387
(43,35) (43,36) 41
(44,35) (44,36) 313
(45,35) (45,36) 392
(46,35) (46,36) 471
(47,35) (47,36) 134
(48,35) (48,36) 89
(49,35) (49,36) 36
(50,35) (50,36) 328
(51,35) (51,36) 482
(52,35) (52,36) 264
(53,35) (53,36) 311
(54,35) (54,36) 486
(55,35) (55,36) 466
(56,35) (56,36) 92
(57,35) (57,36) 82
(58,35) (58,36) 326
(59,35) (59,36) 422
(60,35) (60,36) 145
(61,35) (61,36) 2
(62,35) (62,36) 153
(63,35) (63,36) 4
(64,35) (64,36) 125
(65,35) (65,36) 471
(66,35) (66,36) 147
(67,35) (67,36) 436
(68,35) (68,36) 176
(69,35) (69,36) 172
(70,35) (70,36) 427
(71,35) (71,36) 53
(72,35) (72,36) 24
(73,35) (73,36) 337
(74,35) (74,36) 297
(75,35) (75,36) 342
(76,35) (76,36) 394
(77,35) (77,36) 247
(78,35) (78,36) 55
(79,35) (79,36) 29
(80,35) (80,36) 167
(81,35) (81,36) 255
(82,35) (82,36) 353
(83,35) (83,36) 334
(84,35) (84,36) 442
(85,35) (85,36) 101
(86,35) (86,36) 195
(87,35) (87,36) 374
(88,35) (88,36) 143
(89,35) (89,36) 392
(90,35) (90,36) 430
(91,35) (91,36) 99
(92,35) (92,36) 341
(93,35) (93,36) 59
(94,35) (94,36) 84
(95,35) (95,36) 439
(96,35) (96,36) 41
(97,35) (97,36) 352
(98,35) (98,36) 352
(99,35) (99,36) 235
(100,35) (100,36) 245
(101,35) (101,36) 113
(102,35) (102,36) 258
(103,35) (103,36) 437
(104,35) (104,36) 372
(105,35) (105,36) 388
(106,35) (106,36) 291
(107,35) (107,36) 483
(108,35) (108,36) 471
(109,35) (109,36) 264
(110,35) (110,36) 322
(111,35) (111,36) 97
(112,35) (112,36) 168
(113,35) (113,36) 74
(114,35) (114,36) 7
(115,35) (115,36) 303
(116,35) (116,36) 162
(117,35) (117,36) 427
(118,35) (118,36) 373
(119,35) (119,36) 291
(120,35) (120,36) 198
(121,35) (121,36) 274
(122,35) (122,36) 112
(123,35) (123,36) 81
(124,35) (124,36) 157
(125,35) (125,36) 426
(126,35) (126,36) 308
(127,35) (127,36) 500
(128,35) (128,36) 152
(129,35) (129,36) 122
(130,35) (130,36) 157
(131,35) (131,36) 302
(132,35) (132,36) 69
(133,35) (133,36) 493
(134,35) (134,36) 192
(135,35) (135,36) 89
(136,35) (136,36) 23
(137,35) (137,36) 351
(138,35) (138,36) 50
(139,35) (139,36) 240
(140,35) (140,36) 309
(141,35) (141,36) 240
(142,35) (142,36) 32
(143,35) (143,36) 1
(144,35) (144,36) 348
(145,35) (145,36) 145
(146,35) (146,36) 475
(147,35) (147,36) 4
(148,35) (148,36) 264
(149,35) (149,36) 108
(150,35) (150,36) 99
(151,35) (151,36) 206
(152,35) (152,36) 25
(153,35) (153,36) 21
(154,35) (154,36) 72
(155,35) (155,36) 101
(156,35) (156,36) 283
(157,35) (157,36) 81
(158,35) (158,36) 493
(159,35) (159,36) 327
(160,35) (160,36) 7
(161,35) (161,36) 190
(162,35) (162,36) 241
(163,35) (163,36) 299
(164,35) (164,36) 197
(165,35) (165,36) 305
(166,35) (166,36) 43
(167,35) (167,36) 103
(168,35) (168,36) 112
(169,35) (169,36) 379
