s (1,1) 311
(114,54) (114,55) 259
(115,54) (115,55) 73
(116,54) (116,55) 61
(117,54) (117,55) 17
(118,54) (118,55) 420
(119,54) (119,55) 251
(120,54) (120,55) 493
(121,54) (121,55) 344
(122,54) (122,55) 61
(123,54) (123,55) 229
(124,54) (124,55) 298
(125,54) (125,55) 387
(126,54) (126,55) 277
(127,54) (127,55) 145
(128,54) (128,55) 6
(129,54) (129,55) 315
(130,54) (130,55) 157
(131,54) (131,55) 393
(132,54) (132,55) 79
(133,54) (133,55) 461
(134,54) (134,55) 160
(135,54) (135,55) 165
(136,54) (136,55) 454
(137,54) (137,55) 302
(138,54) (138,55) 308
(139,54) (139,55) 231
(140,54) (140,55) 457
(141,54) (141,55) 186
(142,54) (142,55) 120
(143,54) (143,55) 396
(144,54) (144,55) 65
(145,54) (145,55) 88
(146,54) (146,55) 19
(147,54) (147,55) 150
(148,54) (148,55) 124
(149,54) (149,55) 60
(150,54) (150,55) 337
(151,54) (151,55) 400
(152,54) (152,55) 142
(153,54) (153,55) 230
(154,54) (154,55) 95
(155,54) (155,55) 405
(156,54) (156,55) 67
(157,54) (157,55) 259
(158,54) (158,55) 225
(159,54) (159,55) 277
(160,54) (160,55) 475
(161,54) (161,55) 7
(162,54) (162,55) 153
(163,54) (163,55) 354
(164,54) (164,55) 398
(165,54) (165,55) 338
(166,54) (166,55) 103
(167,54) (167,55) 195
(168,54) (168,55) 271
(169,54) (169,55) 17
(170,54) (170,55) 489
(171,54) (171,55) 20
(172,54) (172,55) 412
(173,54) (173,55) 280
(174,54) (174,55) 300
(175,54) (175,55) 29
(176,54) (176,55) 175
(177,54) (177,55) 37
(178,54) (178,55) 336
(179,54) (179,55) 457
(180,54) (180,55) 385
(181,54) (181,55) 112
(182,54) (182,55) 245
(183,54) (183,55) 411
(184,54) (184,55) 344
(185,54) (185,55) 110
(186,54) (186,55) 188
(187,54) (187,55) 472
(188,54) (188,55) 198
(189,54) (189,55) 281
(190,54) (190,55) 194
(191,54) (191,55) 173
(192,54) (192,55) 301
(193,54) (193,55) 94
(194,54) (194,55) 184
(195,54) (195,55) 360
(196,54) (196,55) 429
(197,54) (197,55) 138
(198,54) (198,55) 51
(199,54) (199,55) 349
(200,54) (200,55) 135
(201,54) (201,55) 35
(202,54) (202,55) 470
(203,54) (203,55) 154
(204,54) (204,55) 368
(205,54) (205,55) 178
(206,54) (206,55) 295
(207,54) (207,55) 248
(208,54) (208,55) 105
(209,54) (209,55) 254
(210,54) (210,55) 298
(211,54) (211,55) 383
(212,54) (212,55) 379
(213,54) (213,55) 277
(214,54) (214,55) 398
(215,54) (215,55) 458
(216,54) (216,55) 330
(217,54) (217,55) 108
(218,54) (218,55) 250
(219,54) (219,55) 23
(220,54) (220,55) 184
(1,55) (1,56) 449
(2,55) (2,56) 488
(3,55) (3,56) 136
(4,55) (4,56) 75
(5,55) (5,56) 79
(6,55) (6,56) 230
(7,55) (7,56) 158
(8,55) (8,56) 191
(9,55) (9,56) 477
(10,55) (10,56) 481
(11,55) (11,56) 488
(12,55) (12,56) 276
(13,55) (13,56) 33
(14,55) (14,56) 391
(15,55) (15,56) 334
(16,55) (16,56) 420
(17,55) (17,56) 13
(18,55) (18,56) 104
(19,55) (19,56) 201
(20,55) (20,56) 90
(21,55) (21,56) 449
(22,55) (22,56) 449
(23,55) (23,56) 18
(24,55) (24,56) 342
(25,55) (25,56) 499
(26,55) (26,56) 42
(27,55) (27,56) 450
(28,55) (28,56) 87
(29,55) (29,56) 267
(30,55) (30,56) 427
(31,55) (31,56) 132
(32,55) (32,56) 144
(33,55) (33,56) 219
(34,55) (34,56) 462
(35,55) (35,56) 171
(36,55) (36,56) 271
(37,55) (37,56) 180
(38,55) (38,56) 83
(39,55) (39,56) 416
(40,55) (40,56) 413
(41,55) (41,56) 340
(42,55) (42,56) 120
(43,55) (43,56) 76
(44,55) (44,56) 447
(45,55) (45,56) 63
(46,55) (46,56) 96
(47,55) (47,56) 94
(48,55) (48,56) 21
(49,55) (49,56) 52
(50,55) (50,56) 60
(51,55) (51,56) 43
(52,55) (52,56) 141
(53,55) (53,56) 140
(54,55) (54,56) 350
(55,55) (55,56) 67
(56,55) (56,56) 163
(57,55) (57,56) 63
(58,55) (58,56) 402
(59,55) (59,56) 309
(60,55) (60,56) 489
(61,55) (61,56) 144
(62,55) (62,56) 294
(63,55) (63,56) 473
(64,55) (64,56) 146
(65,55) (65,56) 464
(66,55) (66,56) 81
(67,55) (67,56) 117
(68,55) (68,56) 423
(69,55) (69,56) 111
(70,55) (70,56) 160
(71,55) (71,56) 2
(72,55) (72,56) 30
(73,55) (73,56) 213
(74,55) (74,56) 289
(75,55) (75,56) 248
(76,55) (76,56) 183
(77,55) (77,56) 344
(78,55) (78,56) 254
(79,55) (79,56) 140
(80,55) (80,56) 242
(81,55) (81,56) 259
(82,55) (82,56) 282
(83,55) (83,56) 427
(84,55) (84,56) 380
(85,55) (85,56) 132
(86,55) (86,56) 271
(87,55) (87,56) 359
(88,55) (88,56) 317
(89,55) (89,56) 136
(90,55) (90,56) 413
(91,55) (91,56) 491
(92,55) (92,56) 158
(93,55) (93,56) 495
(94,55) (94,56) 383
(95,55) (95,56) 468
(96,55) (96,56) 30
(97,55) (97,56) 499
(98,55) (98,56) 364
(99,55) (99,56) 411
(100,55) (100,56) 433
(101,55) (101,56) 205
(102,55) (102,56) 83
(103,55) (103,56) 19
(104,55) (104,56) 22
(105,55) (105,56) 367
(106,55) (106,56) 260
(107,55) (107,56) 496
(108,55) (108,56) 246
(109,55) (109,56) 173
(110,55) (110,56) 119
(111,55) (111,56) 222
(112,55) (112,56) 271
(113,55) (113,56) 487
(114,55) (114,56) 140
(115,55) (115,56) 80
(116,55) (116,56) 173
(117,55) (117,56) 61
(118,55) (118,56) 42
(119,55) (119,56) 196
(120,55) (120,56) 425
(121,55) (121,56) 362
(122,55) (122,56) 472
(123,55) (123,56) 99
(124,55) (124,56) 427
(125,55) (125,56) 416
(126,55) (126,56) 114
(127,55) (127,56) 3
(128,55) (128,56) 394
(129,55) (129,56) 8
(130,55) (130,56) 272
(131,55) (131,56) 329
(132,55) (132,56) 191
(133,55) (133,56) 250
(134,55) (134,56) 346
(135,55) (135,56) 429
(136,55) (136,56) 434
(137,55) (137,56) 103
(138,55) (138,56) 372
(139,55) (139,56) 109
(140,55) (140,56) 259
(141,55) (141,56) 327
(142,55) (142,56) 325
(143,55) (143,56) 282
(144,55) (144,56) 37
(145,55) (145,56) 383
(146,55) (146,56) 484
(147,55) (147,56) 374
(148,55) (148,56) 201
(149,55) (149,56) 59
(150,55) (150,56) 26
(151,55) (151,56) 296
(152,55) (152,56) 438
(153,55) (153,56) 54
(154,55) (154,56) 143
(155,55) (155,56) 90
(156,55) (156,56) 164
(157,55) (157,56) 22
(158,55) (158,56) 71
(159,55) (159,56) 208
(160,55) (160,56) 279
(161,55) (161,56) 20
(162,55) (162,56) 221
(163,55) (163,56) 38
(164,55) (164,56) 494
(165,55) (165,56) 65
(166,55) (166,56) 148
(167,55) (167,56) 55
(168,55) (168,56) 213
(169,55) (169,56) 251
(170,55) (170,56) 246
(171,55) (171,56) 410
(172,55) (172,56) 41
(173,55) (173,56) 155
(174,55) (174,56) 15
(175,55) (175,56) 154
(176,55) (176,56) 339
(177,55) (177,56) 207
(178,55) (178,56) 78
(179,55) (179,56) 227
(180,55) (180,56) 217
(181,55) (181,56) 382
(182,55) (182,56) 231
(183,55) (183,56) 5
(184,55) (184,56) 172
(185,55) (185,56) 283
(186,55) (186,56) 449
(187,55) (187,56) 467
(188,55) (188,56) 1
(189,55) (189,56) 455
(190,55) (190,56) 371
(191,55) (191,56) 473
(192,55) (192,56) 87
(193,55) (193,56) 185
(194,55) (194,56) 90
(195,55) (195,56) 42
(196,55) (196,56) 58
(197,55) (197,56) 268
(198,55) (198,56) 73
(199,55) (199,56) 249
(200,55) (200,56) 196
(201,55) (201,56) 94
(202,55) (202,56) 378
(203,55) (203,56) 108
(204,55) (204,56) 386
(205,55) (205,56) 216
(206,55) (206,56) 189
(207,55) (207,56) 316
(208,55) (208,56) 74
(209,55) (209,56) 363
(210,55) (210,56) 79
(211,55) (211,56) 76
(212,55) (212,56) 395
(213,55) (213,56) 25
(214,55) (214,56) 37
(215,55) (215,56) 240
(216,55) (216,56) 284
(217,55) (217,56) 497
(218,55) (218,56) 203
(219,55) (219,56) 479
(220,55) (220,56) 102
(1,56) (1,57) 345
(2,56) (2,57) 224
(3,56) (3,57) 416
(4,56) (4,57) 189
(5,56) (5,57) 169
(6,56) (6,57) 12
(7,56) (7,57) 378
(8,56) (8,57) 191
(9,56) (9,57) 101
(10,56) (10,57) 222
(11,56) (11,57) 499
(12,56) (12,57) 338
(13,56) (13,57) 128
(14,56) (14,57) 35
(15,56) (15,57) 499
(16,56) (16,57) 448
(17,56) (17,57) 181
(18,56) (18,57) 155
(19,56) (19,57) 159
(20,56) (20,57) 57
(21,56) (21,57) 360
(22,56) (22,57) 3
(23,56) (23,57) 368
(24,56) (24,57) 12
(25,56) (25,57) 321
(26,56) (26,57) 385
(27,56) (27,57) 462
(28,56) (28,57) 17
(29,56) (29,57) 280
(30,56) (30,57) 213
(31,56) (31,57) 193
(32,56) (32,57) 239
(33,56) (33,57) 129
(34,56) (34,57) 116
(35,56) (35,57) 87
(36,56) (36,57) 2
(37,56) (37,57) 80
(38,56) (38,57) 207
(39,56) (39,57) 258
(40,56) (40,57) 217
(41,56) (41,57) 365
(42,56) (42,57) 345
(43,56) (43,57) 453
(44,56) (44,57) 184
(45,56) (45,57) 261
(46,56) (46,57) 242
(47,56) (47,57) 166
(48,56) (48,57) 325
(49,56) (49,57) 245
(50,56) (50,57) 414
(51,56) (51,57) 210
(52,56) (52,57) 440
(53,56) (53,57) 21
(54,56) (54,57) 414
(55,56) (55,57) 53
(56,56) (56,57) 175
(57,56) (57,57) 358
(58,56) (58,57) 61
(59,56) (59,57) 202
(60,56) (60,57) 396
(61,56) (61,57) 449
(62,56) (62,57) 210
(63,56) (63,57) 130
(64,56) (64,57) 204
(65,56) (65,57) 62
(66,56) (66,57) 450
(67,56) (67,57) 33
(68,56) (68,57) 25
(69,56) (69,57) 64
(70,56) (70,57) 98
(71,56) (71,57) 317
(72,56) (72,57) 36
(73,56) (73,57) 60
(74,56) (74,57) 88
(75,56) (75,57) 331
(76,56) (76,57) 172
(77,56) (77,57) 338
(78,56) (78,57) 63
(79,56) (79,57) 2
(80,56) (80,57) 431
(81,56) (81,57) 173
(82,56) (82,57) 404
(83,56) (83,57) 15
(84,56) (84,57) 44
(85,56) (85,57) 70
(86,56) (86,57) 339
(87,56) (87,57) 243
(88,56) (88,57) 234
(89,56) (89,57) 359
(90,56) (90,57) 343
(91,56) (91,57) 167
(92,56) (92,57) 20
(93,56) (93,57) 107
(94,56) (94,57) 179
(95,56) (95,57) 69
(96,56) (96,57) 156
(97,56) (97,57) 378
(98,56) (98,57) 458
(99,56) (99,57) 129
(100,56) (100,57) 135
(101,56) (101,57) 451
(102,56) (102,57) 14
(103,56) (103,57) 143
(104,56) (104,57) 216
(105,56) (105,57) 181
(106,56) (106,57) 321
(107,56) (107,57) 49
(108,56) (108,57) 205
(109,56) (109,57) 458
(110,56) (110,57) 417
(111,56) (111,57) 370
(112,56) (112,57) 175
(113,56) (113,57) 373
(114,56) (114,57) 59
(115,56) (115,57) 125
(116,56) (116,57) 260
(117,56) (117,57) 228
(118,56) (118,57) 55
(119,56) (119,57) 183
(120,56) (120,57) 276
(121,56) (121,57) 334
(122,56) (122,57) 102
(123,56) (123,57) 491
(124,56) (124,57) 121
(125,56) (125,57) 390
(126,56) (126,57) 496
(127,56) (127,57) 471
(128,56) (128,57) 33
(129,56) (129,57) 15
(130,56) (130,57) 360
(131,56) (131,57) 9
(132,56) (132,57) 47
(133,56) (133,57) 201
(134,56) (134,57) 75
(135,56) (135,57) 282
(136,56) (136,57) 237
(137,56) (137,57) 473
(138,56) (138,57) 494
(139,56) (139,57) 232
(140,56) (140,57) 468
(141,56) (141,57) 122
(142,56) (142,57) 253
(143,56) (143,57) 274
(144,56) (144,57) 101
(145,56) (145,57) 368
(146,56) (146,57) 34
(147,56) (147,57) 139
(148,56) (148,57) 77
(149,56) (149,57) 30
(150,56) (150,57) 97
(151,56) (151,57) 220
(152,56) (152,57) 325
(153,56) (153,57) 461
(154,56) (154,57) 378
(155,56) (155,57) 368
(156,56) (156,57) 260
(157,56) (157,57) 263
(158,56) (158,57) 356
(159,56) (159,57) 220
(160,56) (160,57) 297
(161,56) (161,57) 214
(162,56) (162,57) 5
(163,56) (163,57) 20
(164,56) (164,57) 477
(165,56) (165,57) 48
(166,56) (166,57) 332
(167,56) (167,57) 459
(168,56) (168,57) 46
(169,56) (169,57) 184
(170,56) (170,57) 74
(171,56) (171,57) 398
(172,56) (172,57) 191
(173,56) (173,57) 20
(174,56) (174,57) 307
(175,56) (175,57) 340
(176,56) (176,57) 493
(177,56) (177,57) 304
(178,56) (178,57) 465
(179,56) (179,57) 27
(180,56) (180,57) 286
(181,56) (181,57) 308
(182,56) (182,57) 255
(183,56) (183,57) 415
(184,56) (184,57) 108
(185,56) (185,57) 61
(186,56) (186,57) 67
(187,56) (187,57) 436
(188,56) (188,57) 96
(189,56) (189,57) 56
(190,56) (190,57) 92
(191,56) (191,57) 275
(192,56) (192,57) 122
(193,56) (193,57) 350
(194,56) (194,57) 315
(195,56) (195,57) 286
(196,56) (196,57) 122
(197,56) (197,57) 166
(198,56) (198,57) 318
(199,56) (199,57) 88
(200,56) (200,57) 157
(201,56) (201,57) 186
(202,56) (202,57) 42
(203,56) (203,57) 224
(204,56) (204,57) 158
(205,56) (205,57) 190
(206,56) (206,57) 402
(207,56) (207,57) 293
(208,56) (208,57) 466
(209,56) (209,57) 27
(210,56) (210,57) 164
(211,56) (211,57) 120
(212,56) (212,57) 199
(213,56) (213,57) 78
(214,56) (214,57) 470
(215,56) (215,57) 220
(216,56) (216,57) 430
(217,56) (217,57) 173
(218,56) (218,57) 17
(219,56) (219,57) 186
(220,56) (220,57) 98
(1,57) (1,58) 415
(2,57) (2,58) 404
(3,57) (3,58) 500
(4,57) (4,58) 78
(5,57) (5,58) 485
(6,57) (6,58) 388
(7,57) (7,58) 79
(8,57) (8,58) 297
(9,57) (9,58) 14
(10,57) (10,58) 161
(11,57) (11,58) 81
(12,57) (12,58) 200
(13,57) (13,58) 99
(14,57) (14,58) 200
(15,57) (15,58) 126
(16,57) (16,58) 36
(17,57) (17,58) 388
(18,57) (18,58) 191
(19,57) (19,58) 244
(20,57) (20,58) 394
(21,57) (21,58) 190
(22,57) (22,58) 359
(23,57) (23,58) 150
(24,57) (24,58) 49
(25,57) (25,58) 17
(26,57) (26,58) 433
(27,57) (27,58) 110
(28,57) (28,58) 80
(29,57) (29,58) 219
(30,57) (30,58) 465
(31,57) (31,58) 322
(32,57) (32,58) 361
(33,57) (33,58) 372
(34,57) (34,58) 35
(35,57) (35,58) 400
(36,57) (36,58) 370
(37,57) (37,58) 41
(38,57) (38,58) 467
(39,57) (39,58) 250
(40,57) (40,58) 82
(41,57) (41,58) 264
(42,57) (42,58) 312
(43,57) (43,58) 106
(44,57) (44,58) 320
(45,57) (45,58) 258
(46,57) (46,58) 222
(47,57) (47,58) 84
(48,57) (48,58) 433
(49,57) (49,58) 100
(50,57) (50,58) 158
(51,57) (51,58) 386
(52,57) (52,58) 260
(53,57) (53,58) 296
(54,57) (54,58) 447
(55,57) (55,58) 369
(56,57) (56,58) 303
(57,57) (57,58) 176
(58,57) (58,58) 38
(59,57) (59,58) 345
(60,57) (60,58) 60
(61,57) (61,58) 361
(62,57) (62,58) 337
(63,57) (63,58) 155
(64,57) (64,58) 330
(65,57) (65,58) 437
(66,57) (66,58) 422
(67,57) (67,58) 439
(68,57) (68,58) 58
(69,57) (69,58) 255
(70,57) (70,58) 348
(71,57) (71,58) 53
(72,57) (72,58) 34
(73,57) (73,58) 341
(74,57) (74,58) 176
(75,57) (75,58) 101
(76,57) (76,58) 137
(77,57) (77,58) 412
(78,57) (78,58) 454
(79,57) (79,58) 31
(80,57) (80,58) 450
(81,57) (81,58) 44
(82,57) (82,58) 282
(83,57) (83,58) 78
(84,57) (84,58) 495
(85,57) (85,58) 323
(86,57) (86,58) 194
(87,57) (87,58) 393
(88,57) (88,58) 314
(89,57) (89,58) 83
(90,57) (90,58) 314
(91,57) (91,58) 422
(92,57) (92,58) 435
(93,57) (93,58) 64
(94,57) (94,58) 383
(95,57) (95,58) 35
(96,57) (96,58) 128
(97,57) (97,58) 328
(98,57) (98,58) 173
(99,57) (99,58) 304
(100,57) (100,58) 322
(101,57) (101,58) 311
(102,57) (102,58) 383
(103,57) (103,58) 371
(104,57) (104,58) 105
(105,57) (105,58) 164
(106,57) (106,58) 221
(107,57) (107,58) 273
(108,57) (108,58) 400
(109,57) (109,58) 261
(110,57) (110,58) 482
(111,57) (111,58) 69
(112,57) (112,58) 274
(113,57) (113,58) 351
(114,57) (114,58) 80
(115,57) (115,58) 414
(116,57) (116,58) 361
(117,57) (117,58) 305
(118,57) (118,58) 274
(119,57) (119,58) 38
(120,57) (120,58) 325
(121,57) (121,58) 399
(122,57) (122,58) 92
(123,57) (123,58) 97
(124,57) (124,58) 293
(125,57) (125,58) 332
(126,57) (126,58) 258
(127,57) (127,58) 277
(128,57) (128,58) 179
(129,57) (129,58) 93
(130,57) (130,58) 131
(131,57) (131,58) 459
(132,57) (132,58) 442
(133,57) (133,58) 337
(134,57) (134,58) 81
(135,57) (135,58) 264
(136,57) (136,58) 314
(137,57) (137,58) 249
(138,57) (138,58) 82
(139,57) (139,58) 64
(140,57) (140,58) 75
(141,57) (141,58) 149
(142,57) (142,58) 281
(143,57) (143,58) 223
(144,57) (144,58) 421
(145,57) (145,58) 165
(146,57) (146,58) 360
(147,57) (147,58) 358
(148,57) (148,58) 284
(149,57) (149,58) 71
(150,57) (150,58) 22
(151,57) (151,58) 436
(152,57) (152,58) 165
(153,57) (153,58) 343
(154,57) (154,58) 29
(155,57) (155,58) 417
(156,57) (156,58) 302
(157,57) (157,58) 457
(158,57) (158,58) 418
(159,57) (159,58) 369
(160,57) (160,58) 256
(161,57) (161,58) 38
(162,57) (162,58) 329
(163,57) (163,58) 106
(164,57) (164,58) 38
(165,57) (165,58) 88
(166,57) (166,58) 212
(167,57) (167,58) 204
(168,57) (168,58) 149
(169,57) (169,58) 344
(170,57) (170,58) 40
(171,57) (171,58) 90
(172,57) (172,58) 78
(173,57) (173,58) 268
(174,57) (174,58) 295
(175,57) (175,58) 54
(176,57) (176,58) 204
(177,57) (177,58) 379
(178,57) (178,58) 445
(179,57) (179,58) 323
(180,57) (180,58) 5
(181,57) (181,58) 109
(182,57) (182,58) 342
(183,57) (183,58) 87
(184,57) (184,58) 500
(185,57) (185,58) 439
(186,57) (186,58) 373
(187,57) (187,58) 123
(188,57) (188,58) 462
(189,57) (189,58) 302
(190,57) (190,58) 103
(191,57) (191,58) 31
(192,57) (192,58) 406
(193,57) (193,58) 45
(194,57) (194,58) 38
(195,57) (195,58) 258
(196,57) (196,58) 193
(197,57) (197,58) 50
(198,57) (198,58) 90
(199,57) (199,58) 455
(200,57) (200,58) 458
(201,57) (201,58) 202
(202,57) (202,58) 451
(203,57) (203,58) 260
(204,57) (204,58) 15
(205,57) (205,58) 181
(206,57) (206,58) 181
(207,57) (207,58) 412
(208,57) (208,58) 455
(209,57) (209,58) 124
(210,57) (210,58) 468
(211,57) (211,58) 224
(212,57) (212,58) 441
(213,57) (213,58) 227
(214,57) (214,58) 42
(215,57) (215,58) 431
(216,57) (216,58) 77
(217,57) (217,58) 67
(218,57) (218,58) 136
(219,57) (219,58) 90
(220,57) (220,58) 41
(1,58) (1,59) 132
(2,58) (2,59) 458
(3,58) (3,59) 195
(4,58) (4,59) 105
(5,58) (5,59) 49
(6,58) (6,59) 104
(7,58) (7,59) 385
(8,58) (8,59) 489
(9,58) (9,59) 461
(10,58) (10,59) 482
(11,58) (11,59) 497
(12,58) (12,59) 14
(13,58) (13,59) 310
(14,58) (14,59) 198
(15,58) (15,59) 109
(16,58) (16,59) 89
(17,58) (17,59) 321
(18,58) (18,59) 249
(19,58) (19,59) 419
(20,58) (20,59) 88
(21,58) (21,59) 332
(22,58) (22,59) 128
(23,58) (23,59) 6
(24,58) (24,59) 182
(25,58) (25,59) 348
(26,58) (26,59) 239
(27,58) (27,59) 376
(28,58) (28,59) 273
(29,58) (29,59) 184
(30,58) (30,59) 457
(31,58) (31,59) 255
(32,58) (32,59) 242
(33,58) (33,59) 87
(34,58) (34,59) 185
(35,58) (35,59) 397
(36,58) (36,59) 494
(37,58) (37,59) 334
(38,58) (38,59) 296
(39,58) (39,59) 387
(40,58) (40,59) 157
(41,58) (41,59) 225
(42,58) (42,59) 120
(43,58) (43,59) 354
(44,58) (44,59) 181
(45,58) (45,59) 76
(46,58) (46,59) 46
(47,58) (47,59) 270
(48,58) (48,59) 216
(49,58) (49,59) 232
(50,58) (50,59) 265
(51,58) (51,59) 409
(52,58) (52,59) 53
(53,58) (53,59) 312
(54,58) (54,59) 374
(55,58) (55,59) 365
(56,58) (56,59) 477
(57,58) (57,59) 285
(58,58) (58,59) 471
(59,58) (59,59) 234
(60,58) (60,59) 127
(61,58) (61,59) 73
(62,58) (62,59) 484
(63,58) (63,59) 137
(64,58) (64,59) 79
(65,58) (65,59) 147
(66,58) (66,59) 306
(67,58) (67,59) 441
(68,58) (68,59) 189
(69,58) (69,59) 369
(70,58) (70,59) 361
(71,58) (71,59) 463
(72,58) (72,59) 312
(73,58) (73,59) 340
(74,58) (74,59) 404
(75,58) (75,59) 59
(76,58) (76,59) 198
(77,58) (77,59) 269
(78,58) (78,59) 271
(79,58) (79,59) 451
(80,58) (80,59) 83
(81,58) (81,59) 137
(82,58) (82,59) 88
(83,58) (83,59) 476
(84,58) (84,59) 470
(85,58) (85,59) 498
(86,58) (86,59) 494
(87,58) (87,59) 476
(88,58) (88,59) 401
(89,58) (89,59) 74
(90,58) (90,59) 128
(91,58) (91,59) 465
(92,58) (92,59) 340
(93,58) (93,59) 134
(94,58) (94,59) 75
(95,58) (95,59) 85
(96,58) (96,59) 158
(97,58) (97,59) 299
(98,58) (98,59) 336
(99,58) (99,59) 307
(100,58) (100,59) 28
(101,58) (101,59) 449
(102,58) (102,59) 285
(103,58) (103,59) 66
(104,58) (104,59) 291
(105,58) (105,59) 292
(106,58) (106,59) 218
(107,58) (107,59) 462
(108,58) (108,59) 273
(109,58) (109,59) 296
(110,58) (110,59) 432
(111,58) (111,59) 47
(112,58) (112,59) 3
(113,58) (113,59) 330
(114,58) (114,59) 338
(115,58) (115,59) 254
(116,58) (116,59) 378
(117,58) (117,59) 377
(118,58) (118,59) 36
(119,58) (119,59) 387
(120,58) (120,59) 344
(121,58) (121,59) 119
(122,58) (122,59) 413
(123,58) (123,59) 125
(124,58) (124,59) 202
(125,58) (125,59) 167
(126,58) (126,59) 176
(127,58) (127,59) 266
(128,58) (128,59) 437
(129,58) (129,59) 437
(130,58) (130,59) 235
(131,58) (131,59) 499
(132,58) (132,59) 141
(133,58) (133,59) 458
(134,58) (134,59) 445
(135,58) (135,59) 168
(136,58) (136,59) 27
(137,58) (137,59) 150
(138,58) (138,59) 423
(139,58) (139,59) 296
(140,58) (140,59) 326
(141,58) (141,59) 169
(142,58) (142,59) 222
(143,58) (143,59) 175
(144,58) (144,59) 437
(145,58) (145,59) 365
(146,58) (146,59) 275
(147,58) (147,59) 381
(148,58) (148,59) 397
(149,58) (149,59) 238
(150,58) (150,59) 287
(151,58) (151,59) 303
(152,58) (152,59) 441
(153,58) (153,59) 287
(154,58) (154,59) 106
(155,58) (155,59) 326
(156,58) (156,59) 84
(157,58) (157,59) 101
(158,58) (158,59) 328
(159,58) (159,59) 233
(160,58) (160,59) 90
(161,58) (161,59) 215
(162,58) (162,59) 407
(163,58) (163,59) 285
(164,58) (164,59) 352
(165,58) (165,59) 272
(166,58) (166,59) 200
(167,58) (167,59) 239
(168,58) (168,59) 174
(169,58) (169,59) 10
(170,58) (170,59) 401
(171,58) (171,59) 81
(172,58) (172,59) 266
(173,58) (173,59) 176
(174,58) (174,59) 324
(175,58) (175,59) 130
(176,58) (176,59) 399
(177,58) (177,59) 263
(178,58) (178,59) 387
(179,58) (179,59) 231
(180,58) (180,59) 312
(181,58) (181,59) 222
(182,58) (182,59) 380
(183,58) (183,59) 476
(184,58) (184,59) 287
(185,58) (185,59) 412
(186,58) (186,59) 291
(187,58) (187,59) 161
(188,58) (188,59) 367
(189,58) (189,59) 195
(190,58) (190,59) 346
(191,58) (191,59) 141
(192,58) (192,59) 330
(193,58) (193,59) 86
(194,58) (194,59) 81
(195,58) (195,59) 469
(196,58) (196,59) 404
(197,58) (197,59) 464
(198,58) (198,59) 196
(199,58) (199,59) 106
(200,58) (200,59) 317
(201,58) (201,59) 224
(202,58) (202,59) 158
(203,58) (203,59) 113
(204,58) (204,59) 397
(205,58) (205,59) 406
(206,58) (206,59) 35
(207,58) (207,59) 212
(208,58) (208,59) 374
(209,58) (209,59) 256
(210,58) (210,59) 267
(211,58) (211,59) 274
(212,58) (212,59) 418
(213,58) (213,59) 198
(214,58) (214,59) 306
(215,58) (215,59) 213
(216,58) (216,59) 176
(217,58) (217,59) 32
(218,58) (218,59) 376
(219,58) (219,59) 116
(220,58) (220,59) 130
(1,59) (1,60) 61
(2,59) (2,60) 419
(3,59) (3,60) 43
(4,59) (4,60) 361
(5,59) (5,60) 441
(6,59) (6,60) 387
(7,59) (7,60) 315
(8,59) (8,60) 177
(9,59) (9,60) 445
(10,59) (10,60) 314
(11,59) (11,60) 211
(12,59) (12,60) 500
(13,59) (13,60) 268
(14,59) (14,60) 5
(15,59) (15,60) 377
(16,59) (16,60) 358
(17,59) (17,60) 182
(18,59) (18,60) 431
(19,59) (19,60) 91
(20,59) (20,60) 426
(21,59) (21,60) 263
(22,59) (22,60) 45
(23,59) (23,60) 21
(24,59) (24,60) 388
(25,59) (25,60) 14
(26,59) (26,60) 206
(27,59) (27,60) 179
(28,59) (28,60) 330
(29,59) (29,60) 176
(30,59) (30,60) 250
(31,59) (31,60) 68
(32,59) (32,60) 66
(33,59) (33,60) 48
(34,59) (34,60) 443
(35,59) (35,60) 111
(36,59) (36,60) 223
(37,59) (37,60) 450
(38,59) (38,60) 175
(39,59) (39,60) 391
(40,59) (40,60) 16
(41,59) (41,60) 60
(42,59) (42,60) 341
(43,59) (43,60) 146
(44,59) (44,60) 167
(45,59) (45,60) 405
(46,59) (46,60) 242
(47,59) (47,60) 367
(48,59) (48,60) 69
(49,59) (49,60) 184
(50,59) (50,60) 280
(51,59) (51,60) 268
(52,59) (52,60) 75
(53,59) (53,60) 398
(54,59) (54,60) 139
(55,59) (55,60) 479
(56,59) (56,60) 101
(57,59) (57,60) 368
(58,59) (58,60) 124
(59,59) (59,60) 401
(60,59) (60,60) 351
(61,59) (61,60) 199
(62,59) (62,60) 467
(63,59) (63,60) 118
(64,59) (64,60) 418
(65,59) (65,60) 31
(66,59) (66,60) 9
(67,59) (67,60) 268
(68,59) (68,60) 424
(69,59) (69,60) 315
(70,59) (70,60) 20
(71,59) (71,60) 121
(72,59) (72,60) 160
(73,59) (73,60) 227
(74,59) (74,60) 35
(75,59) (75,60) 320
(76,59) (76,60) 21
(77,59) (77,60) 456
(78,59) (78,60) 449
(79,59) (79,60) 192
(80,59) (80,60) 335
(81,59) (81,60) 1
(82,59) (82,60) 425
(83,59) (83,60) 446
(84,59) (84,60) 1
(85,59) (85,60) 399
(86,59) (86,60) 236
(87,59) (87,60) 206
(88,59) (88,60) 233
(89,59) (89,60) 54
